folio;departamento;n_hogar;s8_01;s8_02;s8_02e;s8_03;s8_04;s8_05;s8_05e;s8_06;s8_07;s8_07e;s8_08;s8_08e;s8_09;s8_09e;s8_10;s8_11;s8_12;s8_13;s8_14;s8_15;s8_16;s8_17;s8_17e;s8_181a;s8_181b;s8_182a;s8_182b;s8_183a;s8_183b;s8_184a;s8_184b;s8_184e;s8_191a;s8_191b;s8_192a;s8_192b;s8_193a;s8_193b;s8_194a;s8_194b;s8_195a;s8_195b;s8_195e;s8_20;s8_21;s8_21e;s8_22;s8_23;s8_24;s8_25;s8_26;s8_27;s8_28;s8_29;s8_30;s8_31;s8_32;s8_331;s8_332;s8_333;s8_334;s8_335;s8_34;upm;estrato;area;ccons;chabita;cserv;cviv2;factor_ant;factor
"10154040171";"01";1;1;2;"";;30;2;"";1;2;"";1;"";6;"";2;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"101540304";"22";2;0;3;1;0;327;306
"10154040201";"01";1;1;2;"";;50;2;"";2;2;"";1;"";6;"";2;7;2;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"101540304";"22";2;0;3;1;0;327;306
"10154040231";"01";1;1;2;"";;100;2;"";1;2;"";5;"";6;"";2;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;2;2;2;;2;;2;;;3;;;;;;;"101540304";"22";2;0;3;1;0;327;306
"10154040261";"01";1;1;2;"";;50;2;"";1;2;"";1;"";6;"";2;0;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;3;2;;2;;2;;;3;;;;;;;"101540304";"22";2;0;3;1;0;327;306
"10154040291";"01";1;1;5;"";;50;2;"";2;2;"";5;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;1;1;2;;2;;;3;;;;;;;"101540304";"22";2;0;2;1;0;327;306
"10154040321";"01";1;1;2;"";;50;2;"";2;1;"";1;"";6;"";2;7;2;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;1;1;2;;2;;2;;;3;;;;;;;"101540304";"22";2;-1;2;1;-1;327;306
"10154040351";"01";1;1;2;"";;50;2;"";1;2;"";1;"";6;"";4;0;1;1;3;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";20;1;1;2;;2;;2;;;3;;;;;;;"101540304";"22";2;0;3;1;0;327;306
"10158020011";"01";1;1;2;"";;200;2;"";1;2;"";5;"";6;"";4;0;2;;;1;0;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;1;2;100;3;;;;;;;"101580402";"22";2;0;3;2;0;308;288
"10158020041";"01";1;1;2;"";;200;2;"";1;2;"";5;"";6;"";2;4;2;;;1;17;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;2;2;;2;;1;2;100;3;;;;;;;"101580402";"22";2;0;3;2;0;308;288
"10158020061";"01";1;1;2;"";;35;2;"";2;2;"";1;"";6;"";2;4;2;;;1;10;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"101580402";"22";2;0;3;2;0;308;288
"10158020091";"01";1;1;2;"";;50;2;"";1;2;"";5;"";6;"";2;4;1;1;3;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;4;1;2;;2;;1;1;30;3;;;;;;;"101580402";"22";2;0;3;2;0;308;288
"10158020121";"01";1;1;2;"";;60;2;"";2;2;"";1;"";6;"";2;4;2;;;1;10;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;;1;1;20;3;;;;;;;"101580402";"22";2;0;3;2;0;308;288
"10158020141";"01";1;1;2;"";;100;2;"";2;2;"";1;"";6;"";2;4;2;;;1;10;3;"";2;;2;;2;;2;;"";1;1000;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;1;1;50;3;;;;;;;"101580402";"22";2;0;3;2;0;308;288
"10158020171";"01";1;1;2;"";;50;2;"";2;2;"";1;"";6;"";2;4;2;;;1;10;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"101580402";"22";2;0;3;2;0;308;288
"10158020201";"01";1;1;2;"";;200;2;"";1;2;"";1;"";6;"";2;4;2;;;1;40;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;3;1;1;2;;1;2;30;3;;;;;;;"101580402";"22";2;0;3;2;0;308;288
"10158020221";"01";1;1;2;"";;150;2;"";1;2;"";5;"";6;"";2;4;2;;;1;30;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;2;2;;2;;2;;;3;;;;;;;"101580402";"22";2;0;3;2;0;308;288
"10158020251";"01";1;1;2;"";;30;2;"";2;2;"";1;"";6;"";2;4;1;1;3;1;15;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;1;1;20;3;;;;;;;"101580402";"22";2;0;3;2;0;308;288
"10158020281";"01";1;1;2;"";;100;2;"";2;2;"";1;"";6;"";2;4;2;;;1;10;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"101580402";"22";2;0;2;2;0;308;288
"10158020301";"01";1;1;2;"";;100;2;"";1;2;"";1;"";6;"";2;4;2;;;1;11;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;1;2;40;3;;;;;;;"101580402";"22";2;0;3;2;0;308;288
"10168020011";"01";1;1;2;"";;60;2;"";1;2;"";1;"";6;"";2;9;2;;;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;;1;1;20;3;;;;;;;"101680302";"22";2;0;3;2;0;134;125
"10168020071";"01";1;1;2;"";;35;2;"";2;2;"";1;"";6;"";2;9;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;1;1;10;3;;;;;;;"101680302";"22";2;0;3;1;0;134;125
"10168020141";"01";1;1;2;"";;200;2;"";1;2;"";5;"";6;"";2;10;1;1;3;1;25;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";35;5;1;1;1;2;;1;2;100;3;;;;;;;"101680302";"22";2;0;3;2;0;134;125
"10168020201";"01";1;1;2;"";;800;2;"";1;2;"";5;"";6;"";2;9;1;2;3;1;25;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;"";;1;1;2;;2;;2;;;3;;;;;;;"101680302";"22";2;0;3;2;0;134;125
"10168020261";"01";1;1;2;"";;80;2;"";1;2;"";1;"";6;"";2;9;1;1;3;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";35;4;3;2;;2;;1;1;20;3;;;;;;;"101680302";"22";2;0;3;2;0;134;125
"10168020331";"01";1;4;4;"";;150;2;"";1;2;"";5;"";6;"";2;10;1;2;2;1;25;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;"";;1;1;2;;2;;1;1;100;3;;;;;;;"101680302";"22";2;0;3;2;0;134;125
"10168020391";"01";1;1;2;"";;200;2;"";2;2;"";1;"";6;"";2;9;2;;;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";27;3;1;2;;2;;1;2;50;3;;;;;;;"101680302";"22";2;0;3;2;0;134;125
"10168020451";"01";1;1;2;"";;100;2;"";1;2;"";1;"";6;"";2;9;1;1;3;1;25;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";35;5;1;2;;2;;2;;;3;;;;;;;"101680302";"22";2;0;3;2;0;134;125
"10168020521";"01";1;1;2;"";;200;2;"";1;2;"";6;"";6;"";2;9;1;1;3;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;1;1;2;;1;2;50;3;;;;;;;"101680302";"22";2;0;3;2;0;134;125
"10168020581";"01";1;1;2;"";;100;2;"";1;2;"";1;"";6;"";2;9;2;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;1;1;30;3;;;;;;;"101680302";"22";2;0;3;1;0;134;125
"10168020641";"01";1;1;2;"";;200;2;"";1;2;"";5;"";6;"";2;9;2;;;1;12;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";35;3;3;2;;2;;1;2;60;3;;;;;;;"101680302";"22";2;0;3;2;0;134;125
"10168020711";"01";1;1;1;"";50;;2;"";2;2;"";1;"";6;"";2;9;2;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"101680302";"22";2;0;2;1;0;134;125
"10169010011";"01";1;1;2;"";;100;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;2;;;3;;;;;;;"101690101";"22";2;-1;3;1;0;195;183
"10169010021";"01";1;1;2;"";;80;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"101690101";"22";2;-1;2;1;-1;195;183
"10169010041";"01";1;1;2;"";;100;2;"";2;4;"";2;"";6;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;3;2;;2;;2;;;3;;;;;;;"101690101";"22";2;0;3;1;0;195;183
"10169010051";"01";1;1;2;"";;80;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;;2;;;3;;;;;;;"101690101";"22";2;-1;3;1;-1;195;183
"10169010061";"01";1;1;5;"";;10;2;"";1;4;"";5;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;;2;;;3;;;;;;;"101690101";"22";2;-1;2;1;-1;195;183
"10169010081";"01";1;1;2;"";;10;2;"";2;4;"";1;"";7;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"101690101";"22";2;-1;3;1;-1;195;183
"10169010091";"01";1;1;2;"";;10;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"101690101";"22";2;-1;3;1;0;195;183
"10169010101";"01";1;1;2;"";;15;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;2;;;3;;;;;;;"101690101";"22";2;-1;3;1;-1;195;183
"10169010121";"01";1;1;2;"";;20;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"101690101";"22";2;-1;2;1;-1;195;183
"10169010131";"01";1;1;2;"";;10;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"101690101";"22";2;-1;3;1;0;195;183
"10169010141";"01";1;1;2;"";;10;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"101690101";"22";2;-1;2;1;-1;195;183
"10169010161";"01";1;1;2;"";;15;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;;2;;;3;;;;;;;"101690101";"22";2;-1;2;1;-1;195;183
"10183150021";"01";1;1;2;"";;50;4;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"101830115";"22";2;-1;2;1;-1;266;249
"10183150051";"01";1;1;2;"";;30;2;"";2;4;"";2;"";6;"";2;1;2;;;1;0;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;1;2;10;3;;;;;;;"101830115";"22";2;0;2;2;0;266;249
"10183150081";"01";1;1;2;"";;50;2;"";2;4;"";1;"";6;"";2;12;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"101830115";"22";2;-1;3;1;0;266;249
"10183150111";"01";1;1;2;"";;50;2;"";2;4;"";1;"";6;"";2;12;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;1;1;10;3;;;;;;;"101830115";"22";2;-1;2;1;-1;266;249
"10183150141";"01";1;1;2;"";;20;2;"";2;2;"";1;"";6;"";2;1;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;;2;;;3;;;;;;;"101830115";"22";2;0;2;1;-1;266;249
"10183150171";"01";1;1;2;"";;50;2;"";1;2;"";1;"";6;"";2;1;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;5;1;2;;2;;1;1;40;3;;;;;;;"101830115";"22";2;0;2;1;-1;266;249
"10183150201";"01";1;1;1;"";30;;2;"";2;2;"";1;"";6;"";2;1;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;;2;;;3;;;;;;;"101830115";"22";2;0;2;1;-1;266;249
"10183150231";"01";1;4;4;"";;50;1;"";1;2;"";6;"";6;"";2;0;1;1;3;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";25;1;1;2;;2;;1;1;50;3;;;;;;;"101830115";"22";2;1;3;1;1;266;249
"10183150261";"01";1;1;1;"";50;;2;"";2;4;"";1;"";6;"";2;1;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";90;2;2;2;;2;;2;;;3;;;;;;;"101830115";"22";2;-1;3;1;-1;266;249
"10183150291";"01";1;1;2;"";;0;2;"";2;4;"";1;"";6;"";2;1;1;1;3;1;0;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";40;6;1;2;;2;;2;;;3;;;;;;;"101830115";"22";2;-1;3;2;0;266;249
"10183150321";"01";1;1;2;"";;300;2;"";2;2;"";1;"";6;"";2;0;2;;;1;0;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";10;7;3;2;;2;;1;3;50;3;;;;;;;"101830115";"22";2;0;3;2;0;266;249
"10183150351";"01";1;1;2;"";;30;2;"";2;4;"";1;"";6;"";2;1;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;;2;;;3;;;;;;;"101830115";"22";2;-1;2;1;-1;266;249
"10184160011";"01";1;1;2;"";;100;2;"";2;4;"";1;"";6;"";2;1;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;1;2;40;3;;;;;;;"101840116";"22";2;-1;2;1;-1;418;391
"10184160031";"01";1;1;2;"";;20;2;"";2;4;"";1;"";6;"";2;1;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;2;;;3;;;;;;;"101840116";"22";2;-1;3;1;-1;418;391
"10184160061";"01";1;1;2;"";;10;2;"";2;4;"";1;"";6;"";2;1;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"101840116";"22";2;-1;3;1;0;418;391
"10184160081";"01";1;1;2;"";;100;2;"";1;4;"";1;"";6;"";2;1;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";15;4;2;2;;2;;1;1;40;3;;;;;;;"101840116";"22";2;-1;3;1;0;418;391
"10184160111";"01";1;1;2;"";;100;2;"";1;4;"";1;"";6;"";2;1;2;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;;2;;;3;;;;;;;"101840116";"22";2;-1;3;1;-1;418;391
"10184160131";"01";1;1;2;"";;30;2;"";1;2;"";5;"";6;"";2;1;2;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;5;2;2;;2;;2;;;3;;;;;;;"101840116";"22";2;0;3;1;0;418;391
"10184160161";"01";1;1;2;"";;200;2;"";2;4;"";1;"";6;"";2;1;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"101840116";"22";2;-1;2;1;-1;418;391
"10184160181";"01";1;1;2;"";;30;2;"";1;4;"";1;"";6;"";2;1;2;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;5;2;2;;2;;2;;;3;;;;;;;"101840116";"22";2;-1;2;1;-1;418;391
"10184160201";"01";1;1;2;"";;100;2;"";2;4;"";1;"";6;"";2;1;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"101840116";"22";2;-1;3;1;-1;418;391
"10184160231";"01";1;1;2;"";;10;2;"";2;4;"";1;"";6;"";2;1;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;;2;;;3;;;;;;;"101840116";"22";2;-1;2;1;-1;418;391
"10184160251";"01";1;1;2;"";;20;2;"";2;2;"";1;"";6;"";2;1;1;1;3;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;2;;;3;;;;;;;"101840116";"22";2;0;3;1;0;418;391
"10184160281";"01";1;1;2;"";;30;2;"";2;4;"";1;"";6;"";2;1;2;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;2;2;;2;;2;;;3;;;;;;;"101840116";"22";2;-1;2;1;-1;418;391
"10201020021";"01";1;1;2;"";;40;4;"";1;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;2;2;;2;;2;;;3;;;;;;;"102010202";"22";2;-1;2;1;-1;345;323
"10201020071";"01";1;1;2;"";;20;4;"";1;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;;2;;;3;;;;;;;"102010202";"22";2;-1;2;1;-1;345;323
"10201020131";"01";1;1;2;"";;100;4;"";2;4;"";1;"";6;"";4;0;2;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"102010202";"22";2;-1;1;1;-1;345;323
"10201020181";"01";1;1;2;"";;200;4;"";2;4;"";1;"";6;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"102010202";"22";2;-1;2;1;-1;345;323
"10201020231";"01";1;1;2;"";;50;2;"";1;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"102010202";"22";2;-1;2;1;-1;345;323
"10201020291";"01";1;1;2;"";;30;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"102010202";"22";2;-1;3;1;0;345;323
"10201020341";"01";1;1;2;"";;20;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;;2;;;3;;;;;;;"102010202";"22";2;-1;3;1;0;345;323
"10201020391";"01";1;1;2;"";;50;2;"";1;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"102010202";"22";2;-1;2;1;-1;345;323
"10201020451";"01";1;1;2;"";;30;2;"";1;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"102010202";"22";2;-1;2;1;-1;345;323
"10201020501";"01";1;1;2;"";;30;2;"";2;4;"";1;"";6;"";2;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;1;1;2;;2;;;3;;;;;;;"102010202";"22";2;-1;2;1;-1;345;323
"10201020551";"01";1;1;5;"";;200;2;"";1;4;"";1;"";6;"";2;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"102010202";"22";2;-1;3;1;-1;345;323
"10201020611";"01";1;1;5;"";;50;2;"";1;4;"";1;"";6;"";2;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;1;1;2;;2;;;3;;;;;;;"102010202";"22";2;-1;1;1;-1;345;323
"10207030011";"01";1;1;2;"";;50;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"102070403";"22";2;-1;1;1;-1;288;270
"10207030031";"01";1;1;2;"";;40;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"102070403";"22";2;-1;1;1;-1;288;270
"10207030061";"01";1;1;2;"";;50;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"102070403";"22";2;-1;1;1;-1;288;270
"10207030081";"01";1;1;2;"";;100;2;"";1;4;"";1;"";5;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"102070403";"22";2;-1;2;1;-1;288;270
"10207030111";"01";1;1;2;"";;50;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"102070403";"22";2;-1;2;1;-1;288;270
"10207030131";"01";1;1;2;"";;100;2;"";1;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"102070403";"22";2;-1;1;1;-1;288;270
"10207030161";"01";1;1;2;"";;50;2;"";1;4;"";1;"";6;"";4;0;2;;;2;;3;"";1;410;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"102070403";"22";2;-1;2;1;-1;288;270
"10207030181";"01";1;1;2;"";;20;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"102070403";"22";2;-1;2;1;-1;288;270
"10207030201";"01";1;1;2;"";;100;2;"";1;4;"";1;"";6;"";4;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"102070403";"22";2;-1;2;1;-1;288;270
"10207030231";"01";1;1;2;"";;50;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"102070403";"22";2;-1;1;1;-1;288;270
"10207030251";"01";1;1;2;"";;50;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"102070403";"22";2;-1;1;1;-1;288;270
"10207030281";"01";1;1;5;"";;50;2;"";2;4;"";1;"";6;"";4;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;1;1;2;;2;;2;;;3;;;;;;;"102070403";"22";2;-1;2;1;-1;288;270
"10221050071";"01";1;1;2;"";;500;2;"";2;4;"";1;"";6;"";2;0;2;;;2;;2;"";2;;2;;2;;2;;"";1;500;2;;2;;2;;2;;"";1;1;"";100;2;2;2;;2;;1;3;200;3;;;;;;;"102210105";"22";2;-1;3;1;-1;206;193
"10221050161";"01";1;1;2;"";;30;2;"";2;4;"";1;"";6;"";3;0;2;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;;2;;;3;;;;;;;"102210105";"22";2;-1;3;1;0;206;193
"10221050261";"01";1;1;2;"";;100;2;"";1;4;"";1;"";6;"";2;0;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;;1;1;50;3;;;;;;;"102210105";"22";2;-1;3;1;0;206;193
"10221050351";"01";1;1;2;"";;50;2;"";1;2;"";5;"";6;"";2;2;2;;;1;25;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;;2;;;3;;;;;;;"102210105";"22";2;0;3;2;0;206;193
"10221050451";"01";1;1;2;"";;100;2;"";1;2;"";5;"";6;"";2;2;2;;;1;20;2;"";1;800;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;"";33;2;1;1;1;2;;1;1;30;3;;;;;;;"102210105";"22";2;0;1;2;0;206;193
"10221050541";"01";1;1;2;"";;150;2;"";1;2;"";5;"";6;"";2;4;1;1;3;1;30;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";100;4;1;2;;2;;2;;;3;;;;;;;"102210105";"22";2;0;3;2;0;206;193
"10221050641";"01";1;1;2;"";;200;2;"";2;4;"";1;"";6;"";2;2;2;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;"";10;1;1;2;;2;;1;1;20;3;;;;;;;"102210105";"22";2;-1;2;1;-1;206;193
