folio;id01;resultad;totper;rcompra;c_dia;c_mes;c_resul;s1_01;s1_02;s1_02e;s1_03;s1_04;s1_05;s1_05e;s1_06;s1_07;s1_07e;s1_08;s1_08e;s1_09;s1_09e;s1_10;s1_11;s1_12;s1_13;s1_14;s1_15;s1_16;s1_16e;s1_171a;s1_171b;s1_172a;s1_172b;s1_173a;s1_173b;s1_174a;s1_174b;s1_174e;s1_181a;s1_181b;s1_182a;s1_182b;s1_183a;s1_183b;s1_184a;s1_184b;s1_185a;s1_185b;s1_185e;s1_19;s1_20;s1_20e;s1_21;s1_22;s1_23;s1_24;s1_25;s1_26;upm;area;estrato;factor_ant;factor
"30244050321";"03";1;7;2;26;11;1;1;5;"";;200;2;"";1;2;"";1;"";4;"";12;2;;1;1;15;6;"";2;;2;;1;20;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;2;2;;2;"302440105";2;"32";429;432
"30244050371";"03";1;7;6;26;11;1;4;5;"";;200;2;"";1;1;"";7;"";4;"";8;1;2;2;1;14;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";50;2;2;2;;2;"302440105";2;"32";429;432
"30244050411";"03";1;8;2;27;11;1;1;2;"";;200;2;"";2;1;"";1;"";4;"";20;3;;1;1;35;1;"";2;;2;;2;;2;;"";1;10000;2;;2;;2;;2;;"";1;3;"";50;3;2;2;;2;"302440105";2;"32";429;432
"30244050451";"03";1;5;1;27;11;1;1;2;"";;300;1;"";1;2;"";5;"";4;"";45;2;;1;1;80;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";56;5;4;2;;2;"302440105";2;"32";429;432
"30244050501";"03";1;6;2;26;11;1;1;2;"";;500;1;"";1;3;"";5;"";4;"";28;2;;1;1;95;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";50;6;5;2;;1;"302440105";2;"32";429;432
"30250010041";"03";1;1;1;30;11;1;1;2;"";;50;2;"";1;2;"";1;"";4;"";6;3;;1;1;15;3;"";1;250;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"302500101";2;"32";505;508
"30250010081";"03";1;7;2;29;11;1;1;2;"";;100;2;"";1;4;"";1;"";4;"";6;3;;1;1;23;3;"";1;3000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;3;2;;2;"302500101";2;"32";505;508
"30250010131";"03";1;6;2;30;11;1;1;2;"";;100;2;"";1;2;"";1;"";4;"";6;3;;1;1;25;3;"";2;;2;;2;;2;;"";1;10000;2;;2;;2;;2;;"";1;3;"";23;2;2;2;;2;"302500101";2;"32";505;508
"30250010171";"03";1;7;2;30;11;1;1;2;"";;100;2;"";1;4;"";1;"";4;"";6;3;;1;1;20;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";23;2;1;2;;2;"302500101";2;"32";505;508
"30250010221";"03";1;2;1;29;11;1;1;2;"";;50;2;"";1;2;"";5;"";4;"";6;3;;1;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";24;4;2;2;;2;"302500101";2;"32";505;508
"30250010261";"03";1;2;2;29;11;1;1;2;"";;50;2;"";1;4;"";1;"";4;"";6;3;;1;1;14;2;"";2;;2;;2;;2;;"";1;5000;2;;2;;2;;2;;"";1;3;"";24;4;2;2;;2;"302500101";2;"32";505;508
"30250010311";"03";1;6;2;30;11;1;1;2;"";;40;2;"";2;2;"";1;"";4;"";6;6;;;1;28;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";46;4;1;2;;2;"302500101";2;"32";505;508
"30250010351";"03";1;5;2;30;11;1;1;2;"";;40;2;"";2;1;"";5;"";4;"";8;3;;1;1;60;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";50;3;3;2;;2;"302500101";2;"32";505;508
"30250010391";"03";1;7;2;29;11;1;1;5;"";;200;2;"";1;4;"";1;"";4;"";6;3;;1;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"302500101";2;"32";505;508
"30250010441";"03";1;5;2;30;11;1;1;2;"";;100;2;"";1;2;"";1;"";4;"";6;3;;1;1;40;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;2;2;;2;"302500101";2;"32";505;508
"30250010481";"03";1;2;2;30;11;1;1;2;"";;80;2;"";1;2;"";5;"";4;"";6;3;;1;1;35;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;4;2;2;;2;"302500101";2;"32";505;508
"30250010531";"03";1;3;1;30;11;1;1;2;"";;50;2;"";1;2;"";5;"";4;"";6;3;;1;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;3;2;;2;"302500101";2;"32";505;508
"30254050021";"03";1;5;1;3;12;1;1;2;"";;30;2;"";1;2;"";5;"";4;"";12;6;;;1;14;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;4;3;2;;2;"302540105";2;"32";464;467
"30254050041";"03";1;2;2;4;12;1;1;2;"";;30;2;"";2;4;"";1;"";4;"";12;3;;1;1;35;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";50;4;2;2;;2;"302540105";2;"32";464;467
"30254050061";"03";1;2;1;4;12;1;1;2;"";;40;2;"";1;4;"";1;"";4;"";8;6;;;1;15;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"302540105";2;"32";464;467
"30254050081";"03";1;2;2;4;12;1;1;2;"";;40;2;"";2;2;"";1;"";6;"";0;6;;;1;12;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;4;1;2;;2;"302540105";2;"32";464;467
"30254050101";"03";1;1;1;3;12;1;1;2;"";;50;2;"";1;2;"";1;"";4;"";7;6;;;1;12;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"302540105";2;"32";464;467
"30254050121";"03";1;5;2;3;12;1;1;2;"";;50;2;"";1;2;"";1;"";4;"";15;6;;;1;35;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;5;2;2;;2;"302540105";2;"32";464;467
"30254050141";"03";1;5;2;4;12;1;1;2;"";;50;2;"";1;4;"";1;"";4;"";12;3;;1;1;15;4;"";2;;2;;2;;2;;"";1;800;2;;2;;2;;2;;"";1;1;"";0;4;3;2;;2;"302540105";2;"32";464;467
"30254050151";"03";1;2;2;4;12;1;1;2;"";;50;2;"";2;4;"";1;"";4;"";6;6;;;1;15;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"302540105";2;"32";464;467
"30254050171";"03";1;7;3;3;12;1;1;2;"";;100;2;"";1;4;"";1;"";4;"";12;6;;;1;15;1;"";2;;2;;2;;2;;"";1;1330;2;;2;;2;;2;;"";1;1;"";0;3;3;2;;2;"302540105";2;"32";464;467
"30254050191";"03";1;8;2;4;12;1;1;2;"";;70;2;"";1;2;"";5;"";4;"";22;6;;;1;45;1;"";1;3000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";50;6;5;2;;2;"302540105";2;"32";464;467
"30254050211";"03";1;4;2;4;12;1;1;2;"";;50;2;"";1;1;"";5;"";4;"";30;3;;1;1;35;2;"";2;;2;;2;;2;;"";1;1000;2;;2;;2;;2;;"";1;3;"";50;6;6;2;;2;"302540105";2;"32";464;467
"30254050231";"03";1;1;1;3;12;1;1;2;"";;50;2;"";1;2;"";1;"";4;"";12;6;;;1;18;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;5;1;2;;2;"302540105";2;"32";464;467
"30256070011";"03";1;6;2;6;12;1;1;2;"";;40;2;"";1;4;"";5;"";4;"";15;4;;1;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;3;2;;2;"302560107";2;"32";612;616
"30256070031";"03";1;2;2;7;12;1;1;2;"";;40;2;"";1;1;"";1;"";4;"";5;4;;1;1;25;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;4;2;2;;2;"302560107";2;"32";612;616
"30256070051";"03";1;2;2;7;12;1;1;2;"";;30;2;"";1;2;"";1;"";4;"";10;4;;1;1;14;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;5;1;2;;2;"302560107";2;"32";612;616
"30256070061";"03";1;2;1;6;12;1;1;2;"";;40;2;"";2;2;"";1;"";4;"";10;4;;1;1;14;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;5;2;2;;2;"302560107";2;"32";612;616
"30256070081";"03";1;2;2;6;12;1;1;2;"";;50;2;"";1;2;"";1;"";4;"";10;4;;1;1;14;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;1;2;;2;"302560107";2;"32";612;616
"30256070101";"03";1;5;2;7;12;1;1;2;"";;50;2;"";1;2;"";1;"";4;"";10;4;;1;1;10;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;2;2;;2;"302560107";2;"32";612;616
"30256070121";"03";1;9;2;6;12;1;1;2;"";;50;2;"";1;4;"";1;"";4;"";20;4;;1;1;15;3;"";1;1000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;4;2;;2;"302560107";2;"32";612;616
"30256070131";"03";1;7;1;8;12;1;1;2;"";;50;2;"";1;4;"";1;"";4;"";10;4;;1;1;15;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;1;1;2;;2;"302560107";2;"32";612;616
"30256070151";"03";1;2;2;6;12;1;1;2;"";;60;2;"";1;2;"";1;"";4;"";7;4;;1;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"302560107";2;"32";612;616
"30256070171";"03";1;6;2;6;12;1;1;2;"";;100;2;"";1;4;"";1;"";4;"";15;4;;1;1;18;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;3;3;2;;2;"302560107";2;"32";612;616
"30256070191";"03";1;5;2;7;12;1;1;2;"";;50;2;"";1;2;"";1;"";4;"";18;4;;1;1;16;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";50;1;1;2;;2;"302560107";2;"32";612;616
"30256070201";"03";1;1;1;6;12;1;1;2;"";;50;2;"";1;2;"";1;"";4;"";5;4;;1;1;15;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;3;1;2;;2;"302560107";2;"32";612;616
"30264050021";"03";1;1;1;29;11;1;1;2;"";;50;2;"";2;4;"";1;"";8;"";0;6;;;1;15;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;1;2;;2;"302640205";2;"32";508;511
"30264050041";"03";1;7;1;29;11;1;1;2;"";;50;2;"";1;1;"";1;"";8;"";0;6;;;1;15;1;"";2;;2;;1;18;2;;"";1;800;2;;2;;2;;2;;"";1;1;"";0;4;2;2;;2;"302640205";2;"32";508;511
"30264050071";"03";1;6;1;30;11;1;1;2;"";;50;2;"";2;4;"";1;"";8;"";0;6;;;1;15;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"302640205";2;"32";508;511
"30264050091";"03";1;1;1;30;11;1;1;2;"";;50;2;"";2;4;"";1;"";8;"";0;3;;1;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";30;1;1;2;;2;"302640205";2;"32";508;511
"30264050121";"03";1;2;1;30;11;1;1;2;"";;50;2;"";2;4;"";1;"";8;"";0;6;;;1;15;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"302640205";2;"32";508;511
"30264050141";"03";1;2;1;30;11;1;1;2;"";;50;2;"";2;4;"";1;"";8;"";0;6;;;1;15;1;"";1;100;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"302640205";2;"32";508;511
"30264050171";"03";1;1;1;30;11;1;1;2;"";;30;2;"";2;1;"";1;"";8;"";0;6;;;1;15;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";30;1;1;2;;2;"302640205";2;"32";508;511
"30264050191";"03";1;2;1;30;11;1;1;2;"";;50;2;"";2;4;"";1;"";8;"";0;6;;;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;"302640205";2;"32";508;511
"30264050211";"03";1;1;1;29;11;1;1;2;"";;50;2;"";2;1;"";1;"";8;"";0;6;;;1;15;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";12;1;1;2;;2;"302640205";2;"32";508;511
"30264050241";"03";1;2;2;30;11;1;1;2;"";;50;2;"";2;1;"";1;"";8;"";0;6;;;1;15;1;"";2;;2;;2;;2;;"";1;1500;2;;2;;2;;2;;"";1;3;"";25;3;1;2;;2;"302640205";2;"32";508;511
"30264050261";"03";1;2;1;29;11;1;1;2;"";;40;2;"";1;4;"";1;"";8;"";0;3;;1;1;15;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";22;1;1;2;;2;"302640205";2;"32";508;511
"30264050291";"03";1;4;1;30;11;1;1;2;"";;50;2;"";2;1;"";1;"";8;"";0;6;;;1;15;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"302640205";2;"32";508;511
"30291100021";"03";1;4;2;3;12;1;1;2;"";;50;2;"";2;4;"";1;"";8;"";0;6;;;2;;1;"";1;10;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"302910410";2;"32";542;545
"30291100041";"03";1;2;1;4;12;1;1;2;"";;30;2;"";2;4;"";1;"";8;"";0;6;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"302910410";2;"32";542;545
"30291100071";"03";1;2;2;4;12;1;1;2;"";;;2;"";2;4;"";1;"";8;"";0;6;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";25;3;1;2;;2;"302910410";2;"32";542;545
"30291100091";"03";1;5;2;4;12;1;1;2;"";;20;2;"";1;4;"";1;"";8;"";0;6;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"302910410";2;"32";542;545
"30291100121";"03";1;6;3;3;12;1;1;2;"";;20;2;"";2;4;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;2;2;;2;"302910410";2;"32";542;545
"30291100141";"03";1;2;2;4;12;1;1;2;"";;20;2;"";2;4;"";1;"";8;"";0;6;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"302910410";2;"32";542;545
"30291100171";"03";1;2;2;4;12;1;1;2;"";;30;2;"";2;4;"";1;"";8;"";0;6;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"302910410";2;"32";542;545
"30291100191";"03";1;5;1;4;12;1;1;2;"";;20;2;"";1;4;"";1;"";8;"";0;6;;;2;;1;"";1;150;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"302910410";2;"32";542;545
"30291100211";"03";1;7;2;3;12;1;1;2;"";;30;2;"";2;4;"";1;"";8;"";0;6;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;1;"";0;2;1;2;;2;"302910410";2;"32";542;545
"30291100241";"03";1;2;1;4;12;1;4;4;"";;100;1;"";1;1;"";6;"";8;"";0;1;2;1;1;0;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";35;2;2;2;;2;"302910410";2;"32";542;545
"30291100261";"03";1;5;2;4;12;1;1;2;"";;30;2;"";1;4;"";1;"";8;"";0;6;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;2;2;;2;"302910410";2;"32";542;545
"30291100291";"03";1;2;1;3;12;1;1;2;"";;30;2;"";1;4;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"302910410";2;"32";542;545
"30403190021";"03";1;2;2;14;12;1;1;2;"";;30;1;"";1;1;"";1;"";7;"";1;2;;1;1;16;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;5;2;2;;2;"304030119";2;"32";342;344
"30403190041";"03";1;2;2;13;12;1;1;2;"";;25;2;"";2;2;"";5;"";4;"";1;3;;1;1;15;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"304030119";2;"32";342;344
"30403190061";"03";1;2;2;14;12;1;1;2;"";;34;2;"";1;4;"";1;"";7;"";1;6;;;2;;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;2;2;;2;"304030119";2;"32";342;344
"30403190081";"03";1;5;2;14;12;1;1;2;"";;25;2;"";1;4;"";1;"";7;"";1;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;2;2;;2;"304030119";2;"32";342;344
"30403190101";"03";1;1;1;13;12;1;1;2;"";;50;2;"";1;4;"";1;"";7;"";1;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;1;2;;2;"304030119";2;"32";342;344
"30403190121";"03";1;7;2;14;12;1;1;2;"";;100;2;"";1;2;"";1;"";7;"";1;2;;1;1;18;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;4;4;2;;2;"304030119";2;"32";342;344
"30403190141";"03";1;2;1;13;12;1;1;2;"";;50;2;"";1;4;"";1;"";7;"";1;6;;;2;;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"304030119";2;"32";342;344
"30403190151";"03";1;2;2;14;12;1;1;2;"";;50;2;"";1;4;"";1;"";7;"";1;6;;;1;22;3;"";1;20;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"304030119";2;"32";342;344
"30403190171";"03";1;2;2;14;12;1;1;2;"";;30;2;"";2;4;"";1;"";7;"";1;6;;;1;20;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;5;2;2;;2;"304030119";2;"32";342;344
"30403190191";"03";1;2;2;14;12;1;1;2;"";;35;2;"";1;2;"";1;"";7;"";1;3;;1;1;15;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;4;2;2;;2;"304030119";2;"32";342;344
"30403190211";"03";1;3;2;13;12;1;1;2;"";;30;2;"";1;4;"";1;"";7;"";1;6;;;1;23;3;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;2;2;2;;2;"304030119";2;"32";342;344
"30403190231";"03";1;1;1;14;12;1;1;2;"";;20;2;"";1;2;"";1;"";7;"";1;6;;;1;13;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;1;1;2;;2;"304030119";2;"32";342;344
"30432010031";"03";1;4;2;17;12;1;1;2;"";;100;1;"";1;1;"";5;"";5;"";10;3;;1;1;25;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";45;3;1;2;;2;"304320401";2;"32";704;709
"30432010081";"03";1;4;2;17;12;1;1;2;"";;100;2;"";1;1;"";5;"";5;"";10;3;;1;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;2;1;2;;2;"304320401";2;"32";704;709
"30432010141";"03";1;4;2;18;12;1;1;2;"";;100;1;"";2;3;"";6;"";4;"";10;3;;1;1;20;2;"";2;;2;;2;;2;;"";1;21000;2;;2;;2;;2;;"";1;3;"";25;1;1;2;;2;"304320401";2;"32";704;709
"30432010191";"03";1;6;2;18;12;1;1;2;"";;100;1;"";2;3;"";5;"";4;"";10;3;;1;1;85;1;"";1;1000;2;;2;;1;4900;"VENTANA";1;2000;2;;2;;2;;2;;"";1;3;"";45;1;1;2;;2;"304320401";2;"32";704;709
"30432010251";"03";1;6;2;17;12;1;1;2;"";;100;2;"";2;1;"";5;"";4;"";10;3;;1;1;20;2;"";1;1000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";22;2;2;2;;2;"304320401";2;"32";704;709
"30432010301";"03";1;7;2;18;12;1;1;1;"";50;;1;"";2;3;"";2;"";5;"";10;3;;1;1;20;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";22;1;1;2;;2;"304320401";2;"32";704;709
"30432010361";"03";1;2;1;17;12;1;1;2;"";;60;2;"";2;1;"";1;"";4;"";10;3;;1;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;2;1;2;;2;"304320401";2;"32";704;709
"30432010411";"03";1;4;2;17;12;1;1;5;"";;100;2;"";2;2;"";1;"";4;"";10;3;;1;1;18;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;1;1;2;;2;"304320401";2;"32";704;709
"30432010461";"03";1;9;2;17;12;1;1;2;"";;80;2;"";2;2;"";1;"";4;"";10;3;;1;1;23;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;2;2;2;;2;"304320401";2;"32";704;709
"30432010521";"03";1;3;2;17;12;1;1;2;"";;150;1;"";1;1;"";5;"";4;"";10;3;;1;1;50;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;1;1;2;;2;"304320401";2;"32";704;709
"30432010571";"03";1;3;1;18;12;1;1;2;"";;150;1;"";1;1;"";5;"";4;"";10;2;;1;1;110;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;3;2;2;;2;"304320401";2;"32";704;709
"30432010631";"03";1;4;1;17;12;1;1;2;"";;100;1;"";1;1;"";6;"";4;"";10;6;;;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";24;2;1;2;;2;"304320401";2;"32";704;709
"30458060011";"03";1;4;2;10;12;1;1;5;"";;100;2;"";2;1;"";1;"";5;"";0;3;;1;1;15;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";30;2;1;2;;2;"304580106";2;"32";490;493
"30458060021";"03";1;2;2;10;12;1;2;2;"";;50;2;"";2;1;"";1;"";8;"";0;3;;1;1;14;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"304580106";2;"32";490;493
"30458060041";"03";1;6;2;10;12;1;1;2;"";;500;2;"";2;1;"";1;"";7;"";0;1;2;1;1;20;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;5;2;2;;2;"304580106";2;"32";490;493
"30458060051";"03";1;2;2;10;12;1;2;2;"";;200;2;"";2;2;"";1;"";8;"";8;3;;1;1;15;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";24;1;1;2;;2;"304580106";2;"32";490;493
"30458060061";"03";1;6;2;11;12;1;1;2;"";;100;2;"";2;2;"";1;"";8;"";0;3;;1;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";24;2;2;2;;2;"304580106";2;"32";490;493
"30458060081";"03";1;2;2;10;12;1;1;2;"";;100;2;"";2;1;"";1;"";8;"";;3;;1;1;24;4;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;1;1;2;;2;"304580106";2;"32";490;493
"30458060091";"03";1;12;2;11;12;1;1;2;"";;60;1;"";2;2;"";1;"";8;"";0;3;;1;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;5;5;2;;2;"304580106";2;"32";490;493
"30458060101";"03";1;4;2;11;12;1;1;2;"";;100;2;"";2;1;"";1;"";1;"";10;3;;1;1;15;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;3;2;2;;2;"304580106";2;"32";490;493
"30458060121";"03";1;1;1;10;12;1;1;2;"";;150;2;"";1;1;"";1;"";8;"";20;1;3;1;1;15;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"304580106";2;"32";490;493
"30458060131";"03";1;4;2;11;12;1;1;5;"";;100;1;"";1;2;"";5;"";8;"";15;2;;1;1;40;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";24;2;1;2;;2;"304580106";2;"32";490;493
"30458060141";"03";1;8;2;11;12;1;1;2;"";;50;2;"";1;1;"";5;"";8;"";10;3;;1;1;80;6;"";2;;2;;1;300;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;5;4;2;;2;"304580106";2;"32";490;493
"30458060161";"03";1;4;2;11;12;1;1;2;"";;100;2;"";1;1;"";5;"";8;"";20;2;;1;1;14;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;"";0;2;1;2;;2;"304580106";2;"32";490;493
"30516050041";"03";1;3;2;10;12;1;1;1;"";250;;1;"";1;1;"";6;"";1;"";10;1;1;1;1;15;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";23;1;0;2;;2;"305160105";2;"32";365;367
"30516050191";"03";1;5;2;11;12;1;1;2;"";;600;1;"";1;2;"";6;"";1;"";20;1;2;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";45;4;3;2;;2;"305160105";2;"32";365;367
"30516050351";"03";1;7;1;11;12;1;1;2;"";;1000;2;"";1;1;"";5;"";1;"";25;1;3;1;1;78;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";45;6;5;1;25;1;"305160105";2;"32";365;367
"30516050501";"03";1;4;2;11;12;1;1;5;"";;600;1;"";1;1;"";5;"";1;"";16;1;2;1;1;20;6;"";1;1000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;3;"";23;2;1;2;;2;"305160105";2;"32";365;367
"30516050661";"03";1;5;2;10;12;1;4;5;"";;350;1;"";1;1;"";5;"";1;"";19;2;;1;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";45;3;2;2;;2;"305160105";2;"32";365;367
"30516050811";"03";1;4;1;11;12;1;4;1;"";250;;2;"";1;1;"";7;"";1;"";20;2;;1;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";45;2;2;2;;2;"305160105";2;"32";365;367
"30516050971";"03";1;3;1;11;12;1;4;2;"";;800;2;"";1;2;"";5;"";2;"";25;2;;2;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";25;3;2;1;25;2;"305160105";2;"32";365;367
"30516051121";"03";1;7;2;11;12;1;1;2;"";;1000;1;"";1;1;"";5;"";1;"";40;2;;1;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;3;"";90;6;4;2;;2;"305160105";2;"32";365;367
