folio;departamento;n_hogar;s8_01;s8_02;s8_02e;s8_03;s8_04;s8_05;s8_05e;s8_06;s8_07;s8_07e;s8_08;s8_08e;s8_09;s8_09e;s8_10;s8_11;s8_12;s8_13;s8_14;s8_15;s8_16;s8_163;s8_171a;s8_171b;s8_172a;s8_172b;s8_173a;s8_173b;s8_174a;s8_174b;s8_174e;s8_181a;s8_181b;s8_182a;s8_182b;s8_183a;s8_183b;s8_184a;s8_184b;s8_185a;s8_185b;s8_185e;s8_19;s8_20;s8_21;s8_22;s8_23;s8_24;s8_25;s8_26;s8_27;s8_28;upm;estrato;area;factor_ant;factor
"31839110521";3;"1";4;1;"";250;;2;"";1;1;"";5;"";1;"";23;2;;2;1;120;6;"";1;100;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;3;3;2;;1;20;2;"318390111";"11";1;193;198
"31839110611";3;"1";1;6;"";;500;1;"";1;1;"";5;"";1;"";21;1;1;1;1;130;6;"";1;200;2;;2;;2;;"";2;;1;1000;2;;2;;2;;"";1;4;22;5;5;2;;1;20;2;"318390111";"11";1;193;198
"31839110701";3;"1";1;2;"";;300;1;"";1;1;"";5;"";1;"";22;1;1;1;1;100;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;2;1;2;;2;;2;"318390111";"11";1;193;198
"31839110791";3;"1";4;4;"";;300;1;"";1;2;"";6;"";1;"";100;1;1;2;1;50;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;2;2;2;;2;;2;"318390111";"11";1;193;198
"31839110881";3;"1";4;1;"";250;;1;"";1;1;"";5;"";2;"";30;1;1;1;1;60;6;"";2;;2;;1;150;2;;"";2;;2;;2;;2;;2;;"";1;4;45;2;1;1;1;1;50;1;"318390111";"11";1;193;198
"31839110971";3;"1";4;2;"";;300;1;"";1;1;"";6;"";1;"";45;1;1;1;1;100;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;2;1;1;2;;2;"318390111";"11";1;193;198
"31839111061";3;"1";1;2;"";;1500;1;"";1;2;"";6;"";1;"";150;1;1;1;1;200;5;"";1;800;1;150;1;150;2;;"";2;;2;;2;;2;;2;;"";1;4;45;5;4;2;;1;35;2;"318390111";"11";1;193;198
"31846020011";3;"1";1;2;"";;150;1;"";1;2;"";5;"";2;"";15;2;;1;1;60;6;"";2;;2;;1;50;2;;"";2;;2;;2;;2;;2;;"";1;4;23;5;1;2;;1;35;2;"318460102";"12";1;187;192
"31846020111";3;"1";1;5;"";;100;2;"";1;1;"";5;"";5;"";10;2;;1;1;70;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;1;1;2;;2;;2;"318460102";"12";1;187;192
"31846020211";3;"1";1;2;"";;300;2;"";2;2;"";1;"";1;"";25;3;;1;1;45;5;"";2;;2;;2;;2;;"";2;;1;3500;2;;2;;2;;"";1;4;23;1;1;2;;2;;2;"318460102";"12";1;187;192
"31846020311";3;"1";4;2;"";;800;2;"";1;1;"";5;"";2;"";60;3;;1;1;150;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;2;2;2;;2;;2;"318460102";"12";1;187;192
"31846020411";3;"1";1;5;"";;500;1;"";1;2;"";5;"";2;"";100;2;;1;1;150;6;"";1;10000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;5;2;2;;1;25;2;"318460102";"12";1;187;192
"31846020511";3;"1";1;1;"";300;;1;"";1;1;"";5;"";5;"";70;2;;1;1;200;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;30;2;2;2;;2;;2;"318460102";"12";1;187;192
"31846020611";3;"1";1;2;"";;200;2;"";1;1;"";5;"";4;"";50;2;;1;1;30;5;"";2;;2;;2;;2;;"";1;14000;1;1000;2;;2;;2;;"";2;4;45;2;2;2;;2;;2;"318460102";"12";1;187;192
"31846020711";3;"1";1;2;"";;200;1;"";1;1;"";5;"";4;"";60;2;;1;1;250;6;"";1;1000;1;200;2;;2;;"";2;;1;6000;2;;2;;2;;"";1;4;35;4;4;2;;1;40;1;"318460102";"12";1;187;192
"31846020811";3;"1";1;2;"";;400;1;"";1;1;"";5;"";2;"";40;3;;1;1;100;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;2;2;;1;30;2;"318460102";"12";1;187;192
"31846020911";3;"1";1;5;"";;180;1;"";1;1;"";5;"";4;"";15;2;;2;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;4;2;2;;2;;2;"318460102";"12";1;187;192
"31846021011";3;"1";4;5;"";;150;1;"";1;2;"";5;"";2;"";12;2;;2;1;15;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;30;1;1;2;;2;;2;"318460102";"12";1;187;192
"31846021111";3;"1";1;6;"";;300;1;"";1;1;"";5;"";4;"";19;2;;1;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;1;10;2;;"";1;4;35;3;2;2;;2;;2;"318460102";"12";1;187;192
"31860130041";3;"1";1;2;"";;1000;1;"";1;2;"";6;"";1;"";10;1;1;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;1;0;2;;1;35;2;"318600113";"12";1;281;288
"31860130191";3;"1";1;2;"";;200;1;"";1;1;"";6;"";11;"";120;2;;1;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;4;3;2;;1;20;2;"318600113";"12";1;281;288
"31860130341";3;"1";4;2;"";;800;2;"";1;1;"";5;"";11;"";36;1;2;1;1;182;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;4;3;1;1;1;90;2;"318600113";"12";1;281;288
"31860130491";3;"1";1;2;"";;350;1;"";1;3;"";6;"";11;"";120;2;;1;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;3;3;2;;1;35;2;"318600113";"12";1;281;288
"31860130641";3;"1";1;2;"";;600;1;"";1;2;"";6;"";11;"";240;1;3;1;1;85;6;"";2;;1;7000;2;;2;;"";2;;2;;2;;2;;1;7000;"PINTADO";1;4;23;3;2;2;;1;150;2;"318600113";"12";1;281;288
"31860130791";3;"1";1;2;"";;1000;1;"";1;2;"";6;"";1;"";40;1;2;1;1;150;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;7;5;1;2;2;;2;"318600113";"12";1;281;288
"31860130941";3;"1";4;4;"";;200;2;"";1;1;"";7;"";11;"";32;2;;2;1;180;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;23;1;0;2;;2;;2;"318600113";"12";1;281;288
"31860131091";3;"1";4;2;"";;150;1;"";1;3;"";6;"";11;"";20;2;;1;1;200;3;"";2;;2;;2;;2;;"";1;21000;2;;2;;1;100;2;;"";1;4;23;3;2;2;;1;20;2;"318600113";"12";1;281;288
"31860131241";3;"1";4;5;"";;120;1;"";1;2;"";6;"";11;"";10;3;;2;1;40;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;2;1;2;;1;0;2;"318600113";"12";1;281;288
"31860131391";3;"1";4;1;"";450;;1;"";1;3;"";6;"";11;"";100;2;;2;1;110;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;3;2;2;;2;;2;"318600113";"12";1;281;288
"31860131541";3;"1";1;2;"";;300;2;"";1;1;"";5;"";11;"";20;2;;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;3;2;2;;2;;2;"318600113";"12";1;281;288
"31860131691";3;"1";1;5;"";;150;1;"";1;2;"";6;"";11;"";38;2;;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;7;2;2;;2;;2;"318600113";"12";1;281;288
"31873090011";3;"1";1;2;"";;500;1;"";2;2;"";5;"";1;"";48;1;1;1;1;50;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;3;2;;2;;2;"318730109";"12";1;184;189
"31873090101";3;"1";1;2;"";;200;1;"";1;1;"";6;"";1;"";60;1;1;1;1;100;6;"";2;;2;;2;;2;;"";1;500;2;;2;;2;;2;;"";1;7;;4;4;2;;1;20;1;"318730109";"12";1;184;189
"31873090191";3;"1";1;1;"";600;;1;"";1;1;"";5;"";1;"";75;1;1;1;1;30;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;2;2;2;;1;20;2;"318730109";"12";1;184;189
"31873090281";3;"1";1;6;"";;500;1;"";1;1;"";3;"";1;"";110;1;1;1;1;140;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;4;4;2;;2;;2;"318730109";"12";1;184;189
"31873090371";3;"1";4;5;"";;100;1;"";1;1;"";6;"";11;"";20;1;2;2;1;50;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;1;1;2;;2;;2;"318730109";"12";1;184;189
"31873090461";3;"1";1;2;"";;300;1;"";1;1;"";5;"";11;"";100;2;;1;1;120;6;"";2;;2;;2;;2;;"";1;12000;1;15000;2;;2;;2;;"";2;4;23;6;5;2;;1;80;2;"318730109";"12";1;184;189
"31873090551";3;"1";4;1;"";200;;1;"";1;2;"";3;"";11;"";20;2;;2;1;70;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;1;1;2;;2;;1;"318730109";"12";1;184;189
"31873090641";3;"1";4;1;"";400;;1;"";1;1;"";5;"";11;"";15;2;;2;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;3;2;;2;;2;"318730109";"12";1;184;189
"31873090731";3;"1";1;1;"";300;;1;"";1;1;"";5;"";7;"";0;2;;1;1;50;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;23;3;3;2;;2;;2;"318730109";"12";1;184;189
"31873090821";3;"1";4;5;"";;100;1;"";1;1;"";6;"";2;"";180;2;;1;1;160;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;5;5;2;;2;;2;"318730109";"12";1;184;189
"31873090911";3;"1";1;1;"";150;;1;"";1;1;"";5;"";11;"";36;2;;2;1;20;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;23;2;1;2;;2;;2;"318730109";"12";1;184;189
"31873091001";3;"1";1;2;"";;100;2;"";2;2;"";1;"";8;"";0;6;;;2;;2;"";2;;2;;2;;2;;"";1;27840;2;;2;;2;;2;;"";2;1;0;1;1;2;;2;;2;"318730109";"12";1;184;189
"31897060041";3;"1";4;1;"";100;;1;"";1;1;"";5;"";11;"";20;3;;2;1;20;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;23;1;0;2;;2;;2;"318970106";"12";1;190;195
"31897060141";3;"1";1;2;"";;200;1;"";1;1;"";5;"";11;"";150;3;;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;4;3;1;1;1;20;2;"318970106";"12";1;190;195
"31897060241";3;"1";4;2;"";;200;2;"";1;1;"";5;"";11;"";160;3;;1;1;25;2;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;25;3;2;2;;2;;2;"318970106";"12";1;190;195
"31897060341";3;"1";4;2;"";;200;1;"";1;1;"";5;"";11;"";150;3;;1;1;170;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;6;5;1;1;2;;2;"318970106";"12";1;190;195
"31897060441";3;"1";4;2;"";;500;1;"";1;1;"";5;"";11;"";30;3;;1;1;80;1;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;1;0;1;1;2;;2;;2;"318970106";"12";1;190;195
"31897060541";3;"1";4;5;"";;300;1;"";1;3;"";5;"";11;"";50;3;;1;1;45;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;1;2;;2;;2;"318970106";"12";1;190;195
"31897060641";3;"1";4;2;"";;500;1;"";1;1;"";5;"";11;"";50;3;;2;1;22;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;2;1;2;;2;;2;"318970106";"12";1;190;195
"31897060741";3;"1";4;1;"";140;;1;"";1;1;"";6;"";11;"";40;3;;2;1;10;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;23;1;0;2;;2;;2;"318970106";"12";1;190;195
"31897060841";3;"1";4;2;"";;250;1;"";1;1;"";5;"";11;"";10;3;;2;1;15;2;"";1;300;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;23;1;0;2;;2;;2;"318970106";"12";1;190;195
"31897060941";3;"1";1;2;"";;100;1;"";2;3;"";1;"";11;"";150;1;1;1;1;150;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;50;3;3;2;;2;;2;"318970106";"12";1;190;195
"31897061041";3;"1";1;4;"";;150;1;"";1;2;"";6;"";11;"";50;1;1;1;1;10;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;1;1;2;;2;;2;"318970106";"12";1;190;195
"31897061141";3;"1";4;2;"";;400;1;"";1;1;"";5;"";11;"";60;3;;1;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;4;3;2;;2;;2;"318970106";"12";1;190;195
"31901060031";3;"1";1;2;"";;3500;1;"";1;2;"";6;"";1;"";90;1;1;1;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;4;3;2;;1;38;2;"319010106";"11";1;176;181
"31901060101";3;"1";1;2;"";;5000;1;"";1;2;"";3;"";1;"";90;1;1;1;1;150;6;"";2;;2;;2;;2;;"";2;;2;;2;;1;500;2;;"";1;4;25;4;4;2;;1;50;1;"319010106";"11";1;176;181
"31901060171";3;"1";1;5;"";;1300;1;"";1;2;"";6;"";1;"";75;1;1;2;1;180;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;50;2;2;2;;1;50;1;"319010106";"11";1;176;181
"31901060241";3;"1";1;1;"";700;;1;"";1;2;"";6;"";2;"";83;1;1;2;1;70;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;25;2;2;2;;2;;2;"319010106";"11";1;176;181
"31901060311";3;"1";1;2;"";;5568;1;"";1;2;"";4;"";1;"";180;1;1;1;1;500;5;"";1;1000;1;1000;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;6;3;2;;1;30;1;"319010106";"11";1;176;181
"31901060381";3;"1";4;2;"";;500;2;"";1;1;"";5;"";2;"";15;2;;1;1;45;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;3;2;;2;;2;"319010106";"11";1;176;181
"31901060451";3;"1";4;2;"";;1000;2;"";1;2;"";5;"";2;"";60;2;;1;1;160;6;"";1;100;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;50;3;3;2;;2;;1;"319010106";"11";1;176;181
"31901060521";3;"1";1;2;"";;700;1;"";1;1;"";5;"";1;"";16;2;;1;1;27;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;1;1;2;;2;;2;"319010106";"11";1;176;181
"31901060591";3;"1";1;6;"";;1386;1;"";1;2;"";3;"";2;"";80;1;1;2;1;40;5;"";2;;2;;2;;2;;"";2;;2;;2;;1;1900;2;;"";1;4;25;3;2;2;;1;25;2;"319010106";"11";1;176;181
"31901060661";3;"1";4;1;"";200;;1;"";1;2;"";5;"";1;"";20;1;1;2;1;30;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;;1;0;2;;2;;2;"319010106";"11";1;176;181
"31901060731";3;"1";1;2;"";;500;1;"";1;2;"";6;"";1;"";35;1;1;1;1;70;5;"";1;100;2;;1;70;2;;"";1;24000;2;;2;;1;100;2;;"";1;4;23;3;1;2;;1;35;2;"319010106";"11";1;176;181
"31901060801";3;"1";1;2;"";;1400;1;"";1;2;"";4;"";1;"";70;1;1;1;1;120;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;4;3;2;;1;80;2;"319010106";"11";1;176;181
"31941040061";3;"1";1;2;"";;850;2;"";1;1;"";5;"";2;"";120;1;1;2;1;260;5;"";1;700;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;3;2;2;;1;50;2;"319410104";"11";1;178;183
"31941040121";3;"1";4;1;"";400;;1;"";1;2;"";6;"";2;"";30;1;1;1;1;50;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;22;1;0;2;;2;;2;"319410104";"11";1;178;183
"31941040171";3;"1";1;2;"";;2784;1;"";1;2;"";6;"";1;"";100;1;1;1;1;250;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;5;3;2;;1;100;2;"319410104";"11";1;178;183
"31941040231";3;"1";1;2;"";;2088;1;"";1;2;"";4;"";1;"";120;1;1;1;1;220;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;3;2;2;;1;400;1;"319410104";"11";1;178;183
"31941040291";3;"1";1;2;"";;600;1;"";1;2;"";6;"";1;"";75;1;1;1;1;120;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;5;4;2;;1;40;1;"319410104";"11";1;178;183
"31941040341";3;"1";3;1;"";1000;;1;"";1;2;"";6;"";1;"";70;1;1;1;1;80;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;2;2;;1;20;1;"319410104";"11";1;178;183
"31941040401";3;"1";3;2;"";;500;1;"";1;2;"";5;"";1;"";140;1;1;1;1;180;6;"";1;4000;1;680;1;280;2;;"";2;;2;;2;;2;;2;;"";1;4;46;4;3;2;;1;120;2;"319410104";"11";1;178;183
"31941040461";3;"1";3;1;"";1400;;1;"";1;3;"";6;"";1;"";50;1;1;1;1;80;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;2;2;;2;;2;"319410104";"11";1;178;183
"31941040511";3;"1";1;2;"";;7000;1;"";1;2;"";6;"";1;"";150;1;1;1;1;400;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;45;7;4;2;;1;200;1;"319410104";"11";1;178;183
"31941040571";3;"1";1;5;"";;1050;1;"";1;2;"";6;"";1;"";35;1;1;1;1;90;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;33;3;2;2;;1;30;2;"319410104";"11";1;178;183
"31941040631";3;"1";1;1;"";;;2;"";1;1;"";5;"";1;"";78;1;1;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;18;3;2;1;1;1;20;2;"319410104";"11";1;178;183
"31946080051";3;"1";1;5;"";;1800;1;"";1;1;"";6;"";1;"";98;1;1;1;1;204;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;4;2;2;;1;78;2;"319460108";"11";1;212;217
"31946080121";3;"1";1;2;"";;2000;1;"";1;2;"";5;"";1;"";70;1;1;1;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;9;4;3;2;;2;;2;"319460108";"11";1;212;217
"31946080191";3;"1";1;2;"";;4000;1;"";1;2;"";6;"";1;"";180;1;1;1;1;230;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;4;3;1;1;1;30;1;"319460108";"11";1;212;217
"31946080261";3;"1";4;1;"";500;;1;"";1;1;"";5;"";2;"";30;1;1;2;1;40;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;1;0;2;;2;;2;"319460108";"11";1;212;217
"31946080331";3;"1";1;2;"";;700;1;"";1;1;"";5;"";2;"";20;3;;1;1;70;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;2;1;2;;1;50;2;"319460108";"11";1;212;217
"31946080401";3;"1";1;2;"";;1200;1;"";1;1;"";5;"";1;"";80;1;1;1;1;150;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;9;5;4;1;4;1;20;2;"319460108";"11";1;212;217
"31946080471";3;"1";1;1;"";1000;;1;"";1;1;"";5;"";2;"";90;1;1;1;1;160;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;14;5;4;2;;1;20;2;"319460108";"11";1;212;217
"31946080541";3;"1";1;2;"";;2000;1;"";1;2;"";5;"";1;"";130;1;1;1;1;250;5;"";1;1500;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;50;7;5;2;;1;50;1;"319460108";"11";1;212;217
"31946080681";3;"1";3;1;"";1000;;1;"";1;3;"";6;"";1;"";100;1;1;1;1;80;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;3;2;;1;50;1;"319460108";"11";1;212;217
"31946080751";3;"1";1;1;"";700;;1;"";1;1;"";6;"";2;"";130;1;1;1;1;125;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;23;3;2;2;;2;;2;"319460108";"11";1;212;217
"31946080821";3;"1";3;2;"";;900;1;"";1;1;"";6;"";1;"";33;1;1;1;1;88;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;8;2;1;2;;2;;2;"319460108";"11";1;212;217
"31947020041";3;"1";1;6;"";;190;1;"";1;2;"";5;"";11;"";50;1;1;1;1;32;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;4;3;2;;2;;2;"319470102";"11";1;194;199
"31947020091";3;"1";1;2;"";;200;1;"";1;2;"";5;"";1;"";150;1;1;1;1;160;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;6;3;2;;1;20;2;"319470102";"11";1;194;199
"31947020131";3;"1";1;2;"";;1500;1;"";1;2;"";6;"";1;"";80;1;1;1;1;120;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;2;2;;1;20;1;"319470102";"11";1;194;199
"31947020181";3;"1";4;5;"";;500;1;"";1;2;"";6;"";2;"";46;1;1;1;1;50;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;2;1;2;;2;;2;"319470102";"11";1;194;199
"31947020271";3;"1";1;2;"";;2000;1;"";1;2;"";6;"";1;"";60;1;1;1;1;150;6;"";1;8000;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;22;6;3;2;;1;30;1;"319470102";"11";1;194;199
"31947020321";3;"1";3;1;"";1000;;1;"";1;3;"";6;"";1;"";70;1;1;1;1;110;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;2;2;;2;;2;"319470102";"11";1;194;199
"31947020371";3;"1";4;1;"";200;;1;"";1;2;"";6;"";11;"";50;3;;1;1;25;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;2;1;2;;1;20;2;"319470102";"11";1;194;199
"31947020411";3;"1";1;2;"";;1500;1;"";1;1;"";6;"";11;"";200;1;1;1;1;150;5;"";1;2000;2;;2;;2;;"";1;5000;2;;2;;2;;2;;"";1;4;23;3;2;2;;1;70;2;"319470102";"11";1;194;199
"31947020461";3;"1";4;4;"";;200;1;"";1;1;"";5;"";1;"";30;1;1;2;1;35;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;23;1;0;2;;2;;2;"319470102";"11";1;194;199
"31947020511";3;"1";1;6;"";;800;1;"";1;1;"";5;"";1;"";25;1;1;1;1;45;6;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;3;2;2;;2;;1;"319470102";"11";1;194;199
"31947020551";3;"1";1;2;"";;400;1;"";1;1;"";5;"";1;"";20;1;1;1;1;70;6;"";1;180;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;2;1;2;;2;;2;"319470102";"11";1;194;199
"31977070051";3;"1";1;1;"";2800;;1;"";1;1;"";3;"";1;"";150;1;1;1;1;80;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;;5;4;2;;2;;2;"319770107";"12";1;226;232
"31977070101";3;"1";1;1;"";500;;1;"";1;1;"";6;"";1;"";100;1;1;1;1;130;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;50;3;2;2;;1;45;2;"319770107";"12";1;226;232
"31977070201";3;"1";1;1;"";1200;;1;"";1;2;"";6;"";1;"";100;1;1;1;1;120;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;12;4;3;2;;1;36;2;"319770107";"12";1;226;232
"31977070251";3;"1";4;1;"";450;;1;"";1;1;"";3;"";2;"";45;1;1;2;1;50;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;8;1;0;2;;2;;1;"319770107";"12";1;226;232
"31977070301";3;"1";4;1;"";450;;1;"";1;3;"";3;"";2;"";45;1;1;2;1;50;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;11;1;0;2;;2;;1;"319770107";"12";1;226;232
"31977070351";3;"1";4;1;"";500;;1;"";1;3;"";3;"";2;"";45;1;1;2;1;45;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;5;1;0;2;;2;;1;"319770107";"12";1;226;232
"31977070401";3;"1";4;5;"";;1044;2;"";1;1;"";3;"";4;"";80;1;1;1;1;115;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;4;3;2;;1;35;2;"319770107";"12";1;226;232
"31977070451";3;"1";4;5;"";;300;1;"";1;1;"";5;"";2;"";10;1;1;1;1;15;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;10;1;0;2;;2;;2;"319770107";"12";1;226;232
"31977070501";3;"1";4;1;"";500;;1;"";1;2;"";6;"";2;"";25;1;1;2;1;25;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;8;;1;0;2;;2;;2;"319770107";"12";1;226;232
"31977070551";3;"1";3;1;"";400;;1;"";1;1;"";5;"";1;"";70;1;1;1;1;80;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;15;4;3;2;;2;;2;"319770107";"12";1;226;232
"31977070601";3;"1";4;1;"";300;;1;"";1;1;"";5;"";2;"";25;1;1;1;1;25;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";2;4;8;1;0;2;;2;;2;"319770107";"12";1;226;232
"31981070011";3;"1";3;2;"";;2000;1;"";1;3;"";6;"";1;"";180;1;1;1;1;350;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;4;23;4;3;2;;1;30;1;"319810107";"11";1;158;162
"31981070081";3;"1";1;2;"";;2088;1;"";1;2;"";6;"";1;"";150;1;1;1;1;220;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;12;8;6;2;;1;230;1;"319810107";"11";1;158;162
"31981070141";3;"1";1;1;"";3480;;1;"";1;1;"";3;"";1;"";100;1;1;1;1;280;5;"";2;;1;100;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;20;4;3;2;;1;300;1;"319810107";"11";1;158;162
"31981070211";3;"1";4;2;"";;2088;1;"";1;1;"";6;"";1;"";180;1;1;1;1;500;5;"";2;;2;;2;;2;;"";2;;2;;2;;2;;2;;"";1;5;20;5;4;2;;1;120;1;"319810107";"11";1;158;162
