folio;upm;s11a_01;s11a_02;s11a_02_1;s11a_03a;s11a_03b;s11a_04a;s11a_04b;s11a_05;s11a_05e;s11a_06;s11a_07;s11a_07e;s11a_08;s11a_08e;s11a_09;s11a_10a;s11a_10b;s11a_11a;s11a_11b;s11a_12;s11a_13a;s11a_13b;s11a_13c;s11a_13d;s11a_13e;s11a_13f;s11a_13g;s11a_13h;s11a_13i;s11a_13j;s11a_13k;s11a_13ke;area;depto;estrato;factor
124881;"412-00475784816-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";202
124882;"412-00475784816-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";202
124883;"412-00475784816-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";202
124903;"411-04757232141-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
124912;"411-04757232141-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
124919;"411-04757232141-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"11";169
125005;"713-05235334240-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
125010;"713-05235334240-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
125016;"713-05235334240-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
125027;"713-05178414440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";516
125028;"713-05178414440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";516
125033;"713-05178414440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";516
125081;"412-00480646689-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
125082;"412-00480646689-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
125083;"412-00480646689-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;4;"12";186
125093;"513-03788027124-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;5;"13";284
125102;"513-03788027124-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;5;"13";284
125103;"513-03788027124-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;5;"13";284
125109;"313-05201181633-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";213
125110;"313-05201181633-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";213
125112;"313-05201181633-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";213
125124;"713-05235334240-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
125130;"713-05235334240-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
125136;"713-05235334240-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
125139;"312-05215901224-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";198
125140;"312-05215901224-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";198
125141;"312-05215901224-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";198
125145;"314-05218240805-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
125148;"314-05218240805-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
125152;"314-05218240805-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
125157;"721-05489970132-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"11";404
125159;"721-05489970132-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"11";404
125165;"314-05233932385-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
125168;"314-05233932385-A";1;1;1;70101;"Santa Cruz de la Sierra";2;4;2;"";1;4;"";7;"";2;;;500;1;1;0;200;150;0;50;0;100;0;0;0;0;"";1;3;"14";212
125170;"712-05222815583-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";452
125175;"712-05222815583-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";452
125229;"614-02970725746-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"14";163
125231;"313-05278057025-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";233
125237;"313-05278057025-A";1;1;1;70101;"SANTA CRUZ DE LA SIERRA";3;7;4;"";1;5;"";7;"";2;;;500;1;1;0;200;0;0;50;0;200;0;50;0;0;"";1;3;"13";233
125239;"313-05278057025-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";233
125244;"713-05235334240-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
125245;"713-05235334240-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
125246;"713-05235334240-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
125342;"344-05044785643-A";1;1;1;30101;"COCHABAMBA";2;1;1;"";6;3;"";11;"";2;;;1000;1;2;0;250;160;0;50;0;0;100;0;250;190;"";2;3;"24";380
125349;"344-05044785643-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
125354;"344-05044785643-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
125357;"622-03024015773-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";139
125358;"622-03024015773-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";139
125359;"622-03024015773-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";139
125370;"344-05044785643-A";1;1;1;30101;"Cochabamba";2;2;11;"";2;3;"";3;"";2;;;2000;1;2;120;200;160;0;20;0;0;0;0;1500;0;"";2;3;"24";380
125375;"344-05044785643-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
125378;"344-05044785643-A";1;1;1;30101;"Cochabamba";2;1;11;"";2;3;"";7;"";2;;;614;1;2;0;24;80;0;10;0;0;0;0;500;0;"";2;3;"24";380
125385;"262-06143845911-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
125386;"262-06143845911-A";1;1;1;31001;"SACABA";2;3;2;"";1;4;"";7;"";2;;;500;1;1;0;300;200;0;0;0;0;0;0;0;0;"";1;2;"12";202
125387;"262-06143845911-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
125397;"313-05278057025-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";233
125398;"313-05278057025-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";233
125399;"313-05278057025-A";1;1;1;10101;"SUCRE";3;14;4;"";1;4;"";2;"";2;;;2100;1;1;750;400;200;0;100;50;100;100;100;300;0;"";1;3;"13";233
125416;"714-05201939686-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"14";475
125424;"714-05201939686-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"14";475
125425;"714-05201939686-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"14";475
125432;"344-05044785643-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
125436;"344-05044785643-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
125437;"344-05044785643-A";1;1;1;30101;"Cochabamba";2;1;11;"";1;2;"";11;"";2;;;1000;1;1;0;130;20;0;0;300;0;0;0;550;0;"";2;3;"24";380
125444;"712-05222815583-A";1;3;1;70105;"El Torno";2;2;1;"";1;3;"";5;"";2;;;50;1;1;0;20;30;0;0;0;0;0;0;0;0;"";1;7;"12";452
125444;"712-05222815583-A";;;2;70105;"El Torno";2;1;1;"";4;3;"";11;"";2;;;42;1;2;0;40;0;0;2;0;0;0;0;0;0;"";1;7;"12";452
125444;"712-05222815583-A";;;3;70101;"Santa Cruz de la Sierra";1;3;1;"";4;2;"";11;"";2;;;200;1;2;0;70;40;0;3;0;0;0;50;0;37;"";1;7;"12";452
125450;"712-05222815583-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";452
125452;"712-05222815583-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";452
125461;"344-05044785643-A";1;2;1;30201;"TUNAS PLAYA";3;7;2;"";2;2;"A PIE";7;"";2;;;250;1;2;0;100;150;0;0;0;0;0;0;0;0;"";2;3;"24";380
125461;"344-05044785643-A";;;2;30101;"TUNAS PLAYA";2;7;2;"";1;7;"A PIE";7;"";2;;;;;1;;;;;;;;;;;;"";2;3;"24";380
125462;"344-05044785643-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
125463;"344-05044785643-A";1;2;1;31401;"CONDECHAKALLI";2;1;7;"";6;1;"CAMION";11;"";2;;;95;1;2;0;60;20;0;0;0;0;0;0;0;15;"";2;3;"24";380
125463;"344-05044785643-A";;;2;31401;"PUNATA";2;1;1;"";2;7;"CAMION";11;"";2;;;70;1;2;0;10;30;0;0;0;30;0;0;0;0;"";2;3;"24";380
125473;"313-05180463759-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";213
125474;"313-05180463759-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";213
125475;"313-05180463759-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";213
125486;"312-05215901224-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";198
125487;"312-05215901224-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";198
125488;"312-05215901224-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"12";198
125500;"713-05178414440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";516
125506;"713-05178414440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";516
125507;"713-05178414440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";516
125519;"263-06088235715-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";304
125525;"263-06088235715-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";304
125530;"263-06088235715-A";1;1;1;20101;"La Paz";1;22;1;"";2;3;"";11;"";2;;;60;1;2;0;30;0;30;0;0;0;0;0;0;0;"";1;2;"13";304
125535;"263-06088235715-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";304
125536;"263-06088235715-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";304
125544;"262-06118809489-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";220
125554;"262-06118809489-A";1;1;1;20901;"SAPAQUI";2;3;2;"";5;1;"";8;"";2;;;80;1;2;0;0;80;0;0;0;0;0;0;0;0;"";1;2;"12";220
125561;"263-06137266127-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125562;"263-06137266127-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125571;"263-06137266127-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125577;"214-00628408879-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
125580;"214-00628408879-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
125585;"214-00628408879-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
125590;"211-00627638943-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
125596;"211-00627638943-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
125597;"211-00627638943-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
125604;"733-04923037045-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
125605;"733-04923037045-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
125606;"733-04923037045-A";1;1;1;30904;"Vinto";2;1;1;"";1;4;"";11;"";2;;;700;1;1;0;140;270;0;0;0;70;50;170;0;0;"";1;7;"13";473
125614;"263-06137266127-A";1;1;1;21701;"COPACABANA";2;1;10;"";3;2;"";11;"";2;;;50;1;2;0;50;0;0;0;0;0;0;0;0;0;"";1;2;"13";253
125620;"263-06137266127-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125625;"263-06137266127-A";1;1;1;22001;"Caranavi";2;3;1;"";1;3;"";7;"";2;;;380;1;1;0;200;100;0;30;0;0;0;0;0;50;"OBSEQUIOS A AMISTADES";1;2;"13";253
125627;"262-06118809489-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";220
125628;"262-06118809489-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";220
125629;"262-06118809489-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";220
125639;"114-00416936269-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"14";281
125640;"114-00416936269-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"14";281
125641;"114-00416936269-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"14";281
125651;"263-06137266127-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125652;"263-06137266127-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125657;"263-06137266127-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125661;"263-06032632039-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125663;"263-06032632039-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125668;"263-06032632039-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125676;"263-06032632039-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125683;"263-06032632039-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125685;"263-06032632039-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125689;"263-06032632039-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125695;"212-06138996640-A";1;1;1;30101;"COCHABAMBA";2;48;1;"";1;4;"";3;"";2;;;450;1;1;250;140;60;0;0;0;0;0;0;0;0;"";1;2;"12";202
125696;"212-06138996640-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
125697;"212-06138996640-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
125708;"212-06138996640-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
125715;"212-06138996640-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
125716;"212-06138996640-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
125738;"713-05178414440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";516
125739;"713-05178414440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";516
125740;"713-05178414440-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";516
125750;"263-06032632039-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125753;"263-06032632039-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125760;"263-06032632039-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"13";253
125768;"711-05190516102-A";1;1;1;30101;"COCHABAMBA";2;2;3;"";3;4;"";3;"";2;;;1000;1;2;100;400;350;0;50;0;0;0;100;0;0;"";1;7;"11";371
125769;"711-05190516102-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"11";371
125770;"711-05190516102-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"11";371
125774;"712-05222815583-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";452
125775;"712-05222815583-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";452
125776;"712-05222815583-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";452
125789;"314-05218240805-A";1;1;1;40101;"San Miguel";1;6;2;"";4;4;"";7;"";2;;;650;1;2;0;200;150;0;50;0;0;0;0;0;250;"";1;3;"14";212
125795;"314-05218240805-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
125796;"314-05218240805-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
125804;"712-05222815583-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";452
125813;"733-04923037045-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
125814;"733-04923037045-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
125815;"733-04923037045-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"13";473
125849;"114-00416936269-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"14";281
125850;"114-00416936269-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"14";281
125851;"114-00416936269-A";1;1;1;50101;"POTOSI";2;3;1;"";3;4;"";7;"";2;;;1200;1;2;0;700;100;0;50;0;350;0;0;0;0;"";1;1;"14";281
125862;"313-05201181633-A";1;1;1;40101;"Oruro";2;3;2;"";1;4;"";7;"";2;;;200;1;1;0;100;100;0;0;0;0;0;0;0;0;"";1;3;"13";213
125863;"313-05201181633-A";1;1;1;40101;"Oruro";2;2;2;"";1;4;"";7;"";2;;;150;1;1;0;80;0;70;0;0;0;0;0;0;0;"";1;3;"13";213
125864;"313-05201181633-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";213
125876;"632-03102753264-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";151
125881;"632-03102753264-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";151
125883;"632-03102753264-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";151
125888;"114-00416936269-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"14";281
125889;"114-00416936269-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"14";281
125890;"114-00416936269-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;1;"14";281
125904;"211-00627638943-A";1;1;1;50202;"CHAYANTA";2;12;8;"";2;4;"";10;"ESTABLECIMIENTO EDUCATIVO";2;;;160;1;2;0;0;160;0;0;0;0;0;0;0;0;"";1;2;"11";146
125910;"211-00627638943-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
125917;"211-00627638943-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
125925;"732-05373965473-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";383
125930;"732-05373965473-A";1;1;1;70702;"CHARAGUA";2;3;2;"";1;4;"";7;"";2;;;340;1;1;0;200;140;0;0;0;0;0;0;0;0;"";1;7;"12";383
125935;"732-05373965473-A";1;1;1;20105;"El Alto";3;7;10;"";1;4;"";7;"";2;;;500;1;1;0;230;250;0;20;0;0;0;0;0;0;"";1;7;"12";383
125939;"732-05373965473-A";1;2;1;70101;"Santa Cruz de la Sierra";2;3;6;"";4;3;"";8;"";2;;;500;1;2;0;300;80;0;20;100;0;0;0;0;0;"";1;7;"12";383
125939;"732-05373965473-A";;;2;71001;"MONTERO";2;1;12;"REPARACION DE VEHICULO PROPIO";4;3;"";11;"";2;;;300;1;2;0;100;100;0;0;0;0;0;0;0;100;"";1;7;"12";383
125940;"732-05373965473-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";383
125946;"732-05373965473-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";383
125947;"732-05373965473-A";1;1;1;71104;"SAN JULIAN";2;1;1;"";2;3;"";11;"";2;;;100;1;1;0;50;50;0;0;0;0;0;0;0;0;"";1;7;"12";383
125957;"211-00627638943-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
125959;"211-00627638943-A";1;1;1;21401;"COROICO";2;2;1;"";2;3;"";3;"";2;;;600;1;2;100;80;80;0;10;0;10;200;0;120;0;"";1;2;"11";146
125965;"211-00627638943-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"11";146
125969;"632-03102753264-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";151
125970;"632-03102753264-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";151
125972;"632-03102753264-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";151
125982;"314-05218240805-A";1;1;1;21305;"Patacamaya";3;21;2;"";1;1;"";7;"";2;;;;;2;;;;;;;;;;;;"";1;3;"14";212
125984;"314-05218240805-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
125998;"314-05218240805-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"14";212
126004;"214-00628408879-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
126008;"214-00628408879-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
126014;"214-00628408879-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";280
126020;"313-05278057025-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";233
126021;"313-05278057025-A";1;1;1;70601;"PORTACHUELO";2;3;2;"";1;4;"";7;"";2;;;500;1;1;0;120;350;0;30;0;0;0;0;0;0;"";1;3;"13";233
126022;"313-05278057025-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";233
126034;"214-00630088886-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";306
126037;"214-00630088886-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";306
126042;"214-00630088886-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"14";306
126045;"632-03102753264-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";151
126049;"632-03102753264-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;6;"12";151
126056;"313-05180463759-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";213
126057;"313-05180463759-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";213
126069;"313-05180463759-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;3;"13";213
126078;"212-06138996640-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;2;"12";202
126082;"212-06138996640-A";1;1;1;21701;"COPACABANA";2;1;2;"";2;3;"";7;"";2;;;300;1;2;0;0;80;0;20;0;0;0;20;0;180;"";1;2;"12";202
126085;"212-06138996640-A";1;5;1;30101;"COCHABAMBA";2;7;8;"";1;4;"";3;"";2;;;500;1;1;100;100;100;0;0;0;0;0;0;0;200;"";1;2;"12";202
126085;"212-06138996640-A";;;2;21701;"COPACABANA";3;7;2;"";1;4;"";8;"";2;;;200;1;1;0;100;40;0;0;0;0;0;0;0;60;"";1;2;"12";202
126085;"212-06138996640-A";;;3;21701;"COPACABANA";3;7;8;"";1;4;"";8;"";2;;;200;1;1;0;100;40;0;0;0;0;0;0;0;60;"";1;2;"12";202
126085;"212-06138996640-A";;;4;21701;"COPACABANA";3;7;3;"";1;4;"";8;"";2;;;200;1;1;0;60;40;0;0;0;0;0;0;0;100;"";1;2;"12";202
126085;"212-06138996640-A";;;5;21701;"COPACABANA";3;7;2;"";1;4;"";8;"";2;;;250;1;1;0;100;40;0;0;0;0;0;0;0;110;"";1;2;"12";202
126088;"732-05373965473-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";383
126089;"732-05373965473-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";383
126098;"732-05373965473-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"12";383
126103;"344-05466083090-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
126110;"344-05466083090-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
126112;"344-05466083090-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";2;3;"24";380
126117;"721-05489970132-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"11";404
126118;"721-05489970132-A";2;;;;"";;;;"";;;"";;"";;;;;;;;;;;;;;;;;;"";1;7;"11";404
