folio;departamento;totper;rcompra;s7_13_01;s7_13_02;s7_13_03;s7_13_04;s7_13_05;s7_13_06;s7_13_07;s7_13_08;s7_13_09;s7_13_10;s7_13_11;s7_13_12;s7_13_13;s7_13_14;s7_13_15;s7_14_01;s7_14_02;s7_14_03;s7_14_04;s7_14_05;s7_14_06;s7_14_07;s7_14_08;s7_14_09;s7_15_01;s7_15_02;s7_15_03;s7_15_04;s7_15_05;s7_15_06;s7_15_07;s7_15_08;s7_15_09;s7_15_10;s7_15_11;s7_15_12;s7_15_13;s7_15_14;s7_15_15;upm;estrato;area;suma_sal;factor_ant;factor
"82175100641";"08";8;1;0;0;0;60;0;0;14;6;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;16.66666666666667;0;0;0;0;0;0;0;0;0;0;"821750110";"11";1;116.6666666666667;203;195
"82175100701";"08";5;1;50;150;0;0;0;50;150;100;50;0;0;0;0;0;100;0;166.6666666666667;100;66.66666666666667;0;0;0;33.33333333333334;0;12.5;0;0;0;116.6666666666667;0;16.66666666666667;4.166666666666667;8.333333333333334;0;0;0;0;0;0;"821750110";"11";1;1175;203;195
"82180110011";"08";5;1;25;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.66666666666667;0;0;2.5;0;0;0;0;0;0;0;"821800111";"12";1;109.1666666666667;178;171
"82180110061";"08";8;1;40;0;0;0;0;0;20;0;0;0;0;0;0;0;160;0;16.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58.33333333333334;0;0;0;0;0;0;"821800111";"12";1;295;178;171
"82180110121";"08";6;2;20;0;0;0;0;0;36;0;5;0;0;0;0;0;40;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;"821800111";"12";1;176;178;171
"82180110171";"08";4;2;0;0;0;0;0;0;20;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"821800111";"12";1;30;178;171
"82180110221";"08";2;2;20;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;33.33333333333334;26.66666666666667;0;0;0;0;0;0;0;0;0;333.3333333333333;0;0;0;0;0;0;0;0;0;0;"821800111";"12";1;613.3333333333333;178;171
"82180110271";"08";5;1;30;210;0;0;0;0;30;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.83333333333333;0;0;0;0;0;0;0;0;0;0;"821800111";"12";1;300.8333333333333;178;171
"82180110331";"08";8;2;25;0;0;0;0;0;50;20;0;0;0;0;0;0;200;0;16.66666666666667;0;0;0;0;0;0;0;0;0;0;0;41.66666666666666;0;0;0;0;0;0;0;0;0;0;"821800111";"12";1;353.3333333333334;178;171
"82180110381";"08";7;1;100;0;0;0;0;0;24;0;0;0;32;0;0;0;0;0;100;0;43.33333333333334;0;0;16.66666666666667;0;3.333333333333333;0;0;0;0;19.16666666666667;0;0;0;0;0;0;0;0;0;0;"821800111";"12";1;338.5;178;171
"82180110431";"08";5;1;100;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;100;0;0;0;0;3.333333333333333;0;0;0;0;0;0;16.66666666666667;0;0;0;0;0;0;0;0;0;0;"821800111";"12";1;260;178;171
"82180110481";"08";1;1;20;40;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;26.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"821800111";"12";1;106.6666666666667;178;171
"82180110541";"08";11;2;350;700;0;0;30;0;200;400;0;0;0;0;0;0;150;0;100;33.33333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66666666666667;58.33333333333334;0;0;0;0;0;0;"821800111";"12";1;2038.333333333333;178;171
"82180110591";"08";6;2;50;0;0;0;0;0;30;115;20;0;0;0;0;0;0;20;33.33333333333334;0;0;0;0;33.33333333333334;0;7;0;0;0;0;0;5.833333333333333;0;0;0;0;0;0;0;0;0;"821800111";"12";1;314.4999999999999;178;171
"82182080021";"08";1;1;20;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.333333333333334;0;35.83333333333334;0;6.666666666666667;0;0;0;0;0;0;0;0;0;0;"821820108";"11";1;90.83333333333334;201;193
"82182080071";"08";3;2;50;0;0;0;0;0;18;20;0;0;0;0;0;0;0;16.66666666666667;33.33333333333334;0;46.66666666666666;0;0;0;13.33333333333333;0;0;6.666666666666667;0;0;108.3333333333333;0;0;8.333333333333334;0;0;0;0;0;0;0;"821820108";"11";1;321.3333333333333;201;193
"82182080131";"08";3;2;20;0;0;0;0;0;10;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;4.166666666666667;0;0;0;0;0;0;0;"821820108";"11";1;284.1666666666667;201;193
"82182080181";"08";2;2;20;0;0;0;0;0;60;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"821820108";"11";1;106.6666666666667;201;193
"82182080231";"08";7;1;60;100;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"821820108";"11";1;233.3333333333333;201;193
"82182080291";"08";6;2;20;0;0;0;0;0;50;30;60;0;0;0;0;0;0;0;133.3333333333333;0;0;0;0;0;20;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;0;"821820108";"11";1;346.6666666666667;201;193
"82182080341";"08";2;1;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.083333333333333;0;0;0;0;0;0;0;"821820108";"11";1;12.08333333333333;201;193
"82182080391";"08";7;1;50;20;0;0;0;0;100;100;200;0;0;0;0;0;20;0;33.33333333333334;66.66666666666667;66.66666666666667;0;0;0;16.66666666666667;0;0;0;0;0;20.83333333333333;0;0;0;0;0;0;0;127.5;0;0;"821820108";"11";1;821.6666666666666;201;193
"82182080451";"08";2;2;10;240;0;0;0;0;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66666666666667;0;0;0;0;0;29.16666666666667;0;0;0;0;0;0;0;0;0;0;"821820108";"11";1;355.8333333333334;201;193
"82182080501";"08";3;1;30;0;0;0;0;20;110;15;0;0;0;0;0;0;0;0;66.66666666666667;33.33333333333334;33.33333333333334;0;0;0;16.66666666666667;0;0;0;0;0;91.66666666666667;16.66666666666667;33.33333333333334;41.66666666666666;0;0;0;0;0;0;0;"821820108";"11";1;508.3333333333334;201;193
"82182080551";"08";2;1;50;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.166666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"821820108";"11";1;74.16666666666667;201;193
"82182080611";"08";7;2;100;0;0;0;0;0;50;20;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.166666666666667;0;0;0;0;0;0;0;"821820108";"11";1;284.1666666666667;201;193
"82200010011";"08";7;2;50;0;0;0;0;0;50;10;10;0;0;0;0;0;0;0;33.33333333333334;0;6.666666666666667;0;0;0;0;0;0;0;0;0;0;4.166666666666667;2.5;0;0;0;0;0;71.66666666666667;0;0;"822000101";"12";1;238.3333333333333;238;228
"82200010031";"08";3;1;40;20;0;0;0;0;20;20;0;0;0;0;0;0;0;0;166.6666666666667;50;0;26.66666666666667;0;16.66666666666667;33.33333333333334;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;"822000101";"12";1;443.3333333333333;238;228
"82200010051";"08";3;1;0;0;0;0;0;0;10;0;0;0;0;0;0;0;100;0;16.66666666666667;16.66666666666667;0;0;0;0;0;0;0;3.333333333333333;0;0;8.333333333333334;8.333333333333334;0;4.166666666666667;8.333333333333334;0;0;0;0;0;0;"822000101";"12";1;175.8333333333334;238;228
"82200010071";"08";1;1;36;0;0;0;0;0;26;0;6;0;2;0;0;0;200;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;"822000101";"12";1;413.3333333333333;238;228
"82200010081";"08";7;2;30;0;0;0;0;20;50;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"822000101";"12";1;120;238;228
"82200010101";"08";8;2;50;50;0;0;0;10;50;30;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.333333333333334;0;0;0;0;0;0;"822000101";"12";1;598.3333333333334;238;228
"82200010121";"08";4;1;30;50;0;0;0;0;30;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"822000101";"12";1;130;238;228
"82200010141";"08";5;1;300;0;0;0;0;0;200;8;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"822000101";"12";1;708;238;228
"82200010161";"08";3;2;80;0;0;0;0;0;100;300;0;0;0;0;0;0;100;0;100;333.3333333333333;0;0;0;0;0;0;0;0;0;0;54.16666666666666;0;0;0;5.833333333333333;0;0;0;0;0;0;"822000101";"12";1;1073.333333333333;238;228
"82200010181";"08";6;2;250;0;0;0;0;0;100;200;0;0;0;0;0;0;150;66.66666666666667;166.6666666666667;0;0;0;0;0;66.66666666666667;0;0;0;0;0;29.16666666666667;0;0;16.66666666666667;66.66666666666667;0;0;0;0;0;0;"822000101";"12";1;1112.5;238;228
"82200010191";"08";5;2;100;0;0;0;10;0;50;0;10;0;0;0;0;0;100;33.33333333333334;333.3333333333333;500;166.6666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;16.66666666666667;0;0;0;0;0;0;"822000101";"12";1;1320;238;228
"82200010211";"08";7;2;200;0;0;0;0;0;100;50;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;291.6666666666667;0;0;0;16.66666666666667;0;0;0;0;0;0;"822000101";"12";1;858.3333333333334;238;228
"82204020021";"08";3;1;5;0;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;1.666666666666667;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;"822040102";"11";1;18.66666666666666;181;173
"82204020081";"08";6;1;60;0;0;0;0;0;10;40;0;0;0;0;0;0;100;0;100;100;0;0;0;0;16.66666666666667;0;0;0;0;0;0;0;4.166666666666667;0;0;0;0;8.333333333333334;27.75;0;0;"822040102";"11";1;466.9166666666667;181;173
"82204020141";"08";2;1;100;100;0;0;0;0;200;50;50;0;35;0;0;0;0;0;0;100;266.6666666666667;0;0;0;50;0;4.166666666666667;0;0;0;0;0;0;0;0;0;0;0;69.16666666666667;0;0;"822040102";"11";1;1025;181;173
"82204020191";"08";1;1;30;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;166.6666666666667;0;0;0;12.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"822040102";"11";1;224.3333333333333;181;173
"82204020251";"08";5;2;50;0;0;5;0;0;50;50;0;0;0;0;0;0;50;0;0;200;16.66666666666667;16.66666666666667;0;0;0;0;0;0;0;0;0;0;0;0;8.333333333333334;0;0;8.333333333333334;0;0;0;"822040102";"11";1;455;181;173
"82204020311";"08";6;1;50;0;0;0;0;0;10;0;10;0;0;0;0;0;30;20;33.33333333333334;0;66.66666666666667;0;0;0;0;0;5;0;0;0;0;1.666666666666667;0;0;4.166666666666667;0;0;0;0;0;0;"822040102";"11";1;230.8333333333333;181;173
"82204020371";"08";1;1;30;50;0;0;0;20;20;10;0;0;0;0;0;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"822040102";"11";1;163.3333333333333;181;173
"82204020421";"08";4;1;100;125;0;0;0;0;50;20;0;0;0;0;0;0;50;0;0;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;"822040102";"11";1;411.6666666666666;181;173
"82204020481";"08";3;2;50;0;0;0;0;100;80;150;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66.66666666666667;0;0;0;0;0;0;"822040102";"11";1;646.6666666666666;181;173
"82204020541";"08";5;2;100;0;0;0;0;0;100;200;0;0;0;0;0;0;0;0;166.6666666666667;0;0;0;0;0;66.66666666666667;0;5;3.75;0;0;75;0;0;5;0;0;0;0;0;0;0;"822040102";"11";1;722.0833333333333;181;173
"82204020601";"08";4;1;14;0;15;0;0;0;75;0;5;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;41.66666666666666;0;0;0;0;0;0;0;0;0;0;"822040102";"11";1;200.6666666666667;181;173
"82204020651";"08";3;2;50;0;20;0;0;0;50;50;50;0;0;0;0;0;100;0;100;100;100;0;0;0;0;0;33.33333333333334;0;0;0;73.33333333333333;0;0;4.166666666666667;15;0;0;0;59.58333333333334;0;0;"822040102";"11";1;805.4166666666667;181;173
"82252070061";"08";7;2;50;10;0;0;20;15;30;20;30;0;0;0;0;0;50;0;100;33.33333333333334;33.33333333333334;6.666666666666667;0;6.666666666666667;50;3.333333333333333;8.333333333333334;0;0;0;4.166666666666667;1.666666666666667;4.166666666666667;2.5;4.166666666666667;0;0;.8333333333333334;0;0;0;"822520107";"12";1;484.1666666666667;189;181
"82252070121";"08";9;2;20;30;0;0;0;0;50;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.333333333333334;0;0;0;0;0;0;0;0;0;11.66666666666667;0;0;0;0;"822520107";"12";1;145;189;181
"82252070191";"08";4;2;50;0;0;0;0;20;50;20;50;0;10;0;0;0;;0;0;0;0;0;0;10;3.333333333333333;0;0;0;0;0;0;0;8.333333333333334;8.333333333333334;0;50;0;0;0;0;0;"822520107";"12";1;;189;181
"82252070251";"08";6;2;200;0;0;0;0;0;100;50;0;120;0;0;0;0;60;0;100;66.66666666666667;33.33333333333334;0;0;0;33.33333333333334;0;83.33333333333333;33.33333333333334;5;0;300;0;0;0;33.33333333333334;0;0;0;0;0;0;"822520107";"12";1;1218.333333333333;189;181
"82252070321";"08";8;2;30;0;0;0;0;32;35;8;100;0;0;0;0;0;0;100;0;100;0;0;0;0;166.6666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"822520107";"12";1;571.6666666666666;189;181
"82252070381";"08";6;2;72;0;600;0;0;0;70;168;15;30;0;0;0;1000;60;0;0;10;0;0;0;0;833.3333333333334;0;20.83333333333333;37.5;29.16666666666667;8.333333333333334;0;0;0;0;86;0;0;50;0;0;0;"822520107";"12";1;3090.166666666667;189;181
"82252070451";"08";6;2;100;50;0;0;150;20;100;100;200;0;30;0;0;0;100;50;100;66.66666666666667;66.66666666666667;0;0;0;60;6.666666666666667;0;0;0;0;10;4.166666666666667;0;0;33.33333333333334;0;0;8.333333333333334;23.33333333333333;0;0;"822520107";"12";1;1279.166666666667;189;181
"82252070511";"08";4;1;20;30;0;0;0;10;20;0;20;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;8.333333333333334;0;0;0;0;0;0;0;0;0;0;1.666666666666667;0;0;0;"822520107";"12";1;140;189;181
"82252070571";"08";4;2;20;0;0;0;0;0;20;50;30;0;20;0;0;0;0;6.666666666666667;33.33333333333334;33.33333333333334;33.33333333333334;0;0;6.666666666666667;33.33333333333334;0;0;0;0;0;0;0;0;4.166666666666667;0;0;0;0;0;0;0;"822520107";"12";1;290.8333333333334;189;181
"82252070641";"08";3;2;30;10;0;0;0;10;30;30;20;800;20;0;0;0;100;33.33333333333334;0;50;70;0;0;0;0;0;0;0;0;0;0;0;8.333333333333334;16.66666666666667;25;0;0;0;0;0;0;"822520107";"12";1;1253.333333333333;189;181
"82252070701";"08";6;3;30;20;0;0;0;10;20;20;0;0;0;0;0;0;0;0;66.66666666666667;33.33333333333334;33.33333333333334;33.33333333333334;0;16.66666666666667;0;0;0;0;0;0;0;0;0;4.166666666666667;0;0;0;0;21.33333333333333;0;0;"822520107";"12";1;308.8333333333334;189;181
"82252070771";"08";5;2;50;0;0;0;0;0;50;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"822520107";"12";1;120;189;181
"82319060011";"08";6;4;100;10;0;10;0;0;50;10;20;0;10;0;0;0;0;0;0;10;10;0;0;6.666666666666667;33.33333333333334;0;0;0;0;0;0;1.666666666666667;0;4.166666666666667;0;0;0;2.5;0;0;0;"823190106";"12";1;278.3333333333334;203;195
"82319060071";"08";6;2;100;0;0;20;30;20;50;20;30;0;10;0;0;0;500;0;33.33333333333334;50;33.33333333333334;16.66666666666667;0;10;50;5;0;0;0;0;0;1.666666666666667;4.166666666666667;4.166666666666667;16.66666666666667;0;0;8.333333333333334;0;0;0;"823190106";"12";1;1013.333333333333;203;195
"82319060121";"08";5;2;50;0;0;0;0;0;50;10;20;0;15;0;0;0;0;0;33.33333333333334;16.66666666666667;16.66666666666667;0;0;0;16.66666666666667;0;0;0;0;0;0;1.666666666666667;0;1.666666666666667;0;0;0;0;0;0;0;"823190106";"12";1;231.6666666666666;203;195
"82319060181";"08";2;2;50;20;0;10;0;30;30;10;10;0;10;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.8333333333333334;4.166666666666667;0;0;0;0;8.333333333333334;0;37.5;0;"823190106";"12";1;320.8333333333333;203;195
"82319060231";"08";4;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"823190106";"12";1;30;203;195
"82319060291";"08";4;1;100;0;0;0;0;0;80;60;0;0;0;0;0;0;0;0;0;100;33.33333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"823190106";"12";1;373.3333333333333;203;195
"82319060341";"08";6;1;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"823190106";"12";1;53.33333333333334;203;195
"82319060401";"08";4;2;10;0;0;0;0;0;25;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;.8333333333333334;0;0;0;0;0;0;0;"823190106";"12";1;71.83333333333333;203;195
"82319060451";"08";4;1;100;30;0;0;0;0;150;100;0;0;0;0;0;0;0;0;100;66.66666666666667;66.66666666666667;0;0;50;0;0;0;0;0;0;25;0;0;8.333333333333334;0;0;0;0;0;0;0;"823190106";"12";1;696.6666666666666;203;195
"82319060511";"08";3;2;50;0;0;0;0;0;70;0;20;0;0;0;0;0;0;0;0;66.66666666666667;100;0;33.33333333333334;50;33.33333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"823190106";"12";1;423.3333333333333;203;195
"82319060561";"08";10;2;200;0;0;0;0;0;50;160;32;0;30;0;0;0;150;0;66.66666666666667;100;33.33333333333334;0;3.333333333333333;66.66666666666667;200;33.33333333333334;666.6666666666666;0;0;0;0;0;25;25;83.33333333333333;0;16.66666666666667;8.333333333333334;2000;100;0;"823190106";"12";1;4050.333333333333;203;195
"82319060621";"08";1;1;50;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83.33333333333333;8.333333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;"823190106";"12";1;241.6666666666667;203;195
"82322050031";"08";2;1;44;0;0;0;0;10;26;0;0;0;0;0;0;0;0;0;36;13.33333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"823220105";"11";1;129.3333333333333;49;47
"82322050061";"08";1;1;50;0;0;0;0;0;10;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"823220105";"11";1;893.3333333333334;49;47
"82322050091";"08";3;2;20;0;0;0;0;14;20;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.166666666666667;0;0;0;0;0;0;0;0;"823220105";"11";1;68.16666666666667;49;47
"82322050121";"08";6;1;50;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"823220105";"11";1;100;49;47
"82322050151";"08";9;5;50;0;0;0;0;0;60;150;10;80;0;0;0;0;0;0;133.3333333333333;23.33333333333333;0;0;0;0;33.33333333333334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"823220105";"11";1;540;49;47
"82322050181";"08";2;1;40;0;0;0;0;15;20;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"823220105";"11";1;105;49;47
"82322050211";"08";4;1;200;0;0;50;0;0;250;50;50;850;100;0;0;1000;300;200;0;333.3333333333333;333.3333333333333;0;0;83.33333333333333;266.6666666666667;0;0;0;0;0;166.6666666666667;25;58.33333333333334;0;166.6666666666667;0;50;0;0;0;0;"823220105";"11";1;4533.333333333334;49;47
"82322050231";"08";5;2;200;0;0;0;0;0;200;0;100;600;0;0;0;0;400;233.3333333333333;0;333.3333333333333;333.3333333333333;0;0;0;100;0;25;0;0;0;1250;50;25;0;83.33333333333333;0;33.33333333333334;33.33333333333334;583.3333333333334;0;0;"823220105";"11";1;4583.333333333334;49;47
"82322050261";"08";3;2;250;0;0;0;0;0;100;0;30;600;0;800;0;0;500;200;0;0;166.6666666666667;0;0;0;333.3333333333333;0;1250;0;116.6666666666667;0;35;0;0;0;833.3333333333334;0;41.66666666666666;0;0;0;0;"823220105";"11";1;5256.666666666667;49;47
"82322050291";"08";4;2;200;0;0;0;0;0;200;100;100;400;100;0;0;0;300;100;0;233.3333333333333;233.3333333333333;0;0;0;166.6666666666667;0;83.33333333333333;66.66666666666667;0;0;0;8.333333333333334;0;0;16.66666666666667;0;75;0;0;0;0;"823220105";"11";1;2383.333333333333;49;47
"82322050321";"08";5;2;200;0;0;0;0;0;200;0;20;800;80;0;0;0;300;116.6666666666667;0;166.6666666666667;100;0;6.666666666666667;0;50;0;0;0;0;0;125;8.333333333333334;16.66666666666667;0;133.3333333333333;0;16.66666666666667;0;0;0;0;"823220105";"11";1;2340;49;47
"82322050351";"08";1;1;0;150;0;10;0;0;250;0;80;0;50;0;0;0;0;100;0;0;66.66666666666667;33.33333333333334;0;0;60;0;0;0;0;0;25;0;10;0;0;0;0;25;0;0;0;"823220105";"11";1;860;49;47
"82323140011";"08";7;2;50;20;0;0;0;0;30;30;30;0;15;0;0;0;0;0;33.33333333333334;16.66666666666667;16.66666666666667;0;0;6.666666666666667;10;0;0;0;0;0;0;.8333333333333334;0;1.666666666666667;0;0;0;1.666666666666667;0;0;0;"823230114";"12";1;262.5;38;36
"82323140021";"08";3;2;100;30;0;10;0;30;50;0;20;0;20;0;0;500;100;0;33.33333333333334;23.33333333333333;16.66666666666667;0;0;33.33333333333334;16.66666666666667;0;0;0;0;0;0;4.166666666666667;0;4.166666666666667;10;0;0;4.166666666666667;0;0;0;"823230114";"12";1;1005.833333333333;38;36
"82323140031";"08";6;2;100;30;0;20;0;30;50;30;80;0;8;0;0;0;80;0;0;33.33333333333334;33.33333333333334;0;0;10;16.66666666666667;0;0;0;0;0;7.5;3.333333333333333;12.5;0;7.5;0;0;8.333333333333334;0;0;0;"823230114";"12";1;560.5;38;36
"82323140051";"08";1;1;25;30;0;20;0;20;30;0;10;45;24;0;0;200;0;0;0;0;0;0;0;25;6.666666666666667;1.666666666666667;0;0;0;0;0;0;0;0;0;0;0;4.166666666666667;0;29.16666666666667;0;"823230114";"12";1;470.6666666666667;38;36
"82323140061";"08";4;2;100;1500;0;0;0;0;50;200;100;0;50;0;0;0;0;33.33333333333334;133.3333333333333;66.66666666666667;66.66666666666667;133.3333333333333;16.66666666666667;0;233.3333333333333;0;125;8.333333333333334;83.33333333333333;0;83.33333333333333;41.66666666666666;16.66666666666667;41.66666666666666;0;0;0;0;0;0;0;"823230114";"12";1;3083.333333333333;38;36
"82323140071";"08";1;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"823230114";"12";1;20;38;36
"82323140081";"08";5;3;30;60;0;0;0;0;20;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"823230114";"12";1;130;38;36
"82323140091";"08";2;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.333333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"823230114";"12";1;23.33333333333333;38;36
"82323140101";"08";3;1;20;60;0;0;0;10;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.666666666666667;0;0;0;0;0;83.33333333333333;0;0;0;0;0;0;0;0;0;0;"823230114";"12";1;200;38;36
"82323140121";"08";1;1;50;0;0;0;0;0;50;0;10;0;20;0;0;0;0;10;0;0;66.66666666666667;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"823230114";"12";1;306.6666666666667;38;36
"82323140131";"08";9;2;100;0;0;0;0;0;150;0;20;0;20;0;0;0;150;0;50;66.66666666666667;66.66666666666667;0;16.66666666666667;26.66666666666667;33.33333333333334;16.66666666666667;0;0;0;0;0;8.333333333333334;0;0;0;0;0;0;0;0;0;"823230114";"12";1;724.9999999999999;38;36
"82323140141";"08";3;1;50;0;0;0;0;0;300;0;30;0;0;0;0;0;0;100;0;66.66666666666667;200;13.33333333333333;0;26.66666666666667;73.33333333333333;0;250;0;233.3333333333333;0;0;5;5;0;0;0;0;0;0;0;0;"823230114";"12";1;1353.333333333333;38;36
"87043020011";"08";4;2;40;0;80;0;0;30;30;15;20;0;10;0;0;0;0;6.666666666666667;0;20;0;0;0;6.666666666666667;16.66666666666667;0;0;0;0;3.75;0;.8333333333333334;0;0;0;0;0;8.333333333333334;0;0;0;"870430102";"21";2;287.9166666666666;710;627
"87043020081";"08";5;2;50;0;100;10;0;21;30;15;20;0;15;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.5;4.166666666666667;0;16.66666666666667;0;0;12.5;0;0;0;"870430102";"21";2;445.8333333333334;710;627
"87043020151";"08";3;2;40;0;40;0;0;0;10;0;10;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.666666666666667;0;0;0;0;0;4.166666666666667;0;0;0;"870430102";"21";2;125.8333333333333;710;627
"87043020221";"08";2;1;20;0;40;0;0;0;20;0;10;300;10;0;0;0;0;1.666666666666667;0;0;20;0;0;1.666666666666667;10;0;0;0;0;0;0;0;0;0;0;0;0;1.666666666666667;0;0;0;"870430102";"21";2;435.0000000000001;710;627
"87043020291";"08";2;2;30;0;0;10;0;10;30;10;10;0;20;0;0;500;100;3.333333333333333;0;26.66666666666667;0;0;0;6.666666666666667;16.66666666666667;3.333333333333333;0;0;0;0;0;0;0;0;20.83333333333333;0;0;12.5;0;0;0;"870430102";"21";2;810;710;627
"87043020361";"08";2;1;30;0;40;20;0;15;20;0;10;0;0;0;0;0;0;3.333333333333333;0;16.66666666666667;33.33333333333334;0;0;5;25;0;0;0;0;0;0;.8333333333333334;4.166666666666667;0;0;0;0;8.333333333333334;0;0;0;"870430102";"21";2;231.6666666666667;710;627
