folio;upm;s01a_00a;s01a_00b;s01a_00c;s01a_01;totper;s01a_02;s01a_02e;s01a_03;s01a_03e;s01a_04;s01a_05;s01a_06;s01a_06e;s01a_07;s01a_08;s01a_08e;s01a_09;s01a_09e;s01a_10;s01a_10e;s01a_11aa;s01a_11ab;s01a_11b;s01a_12;s01a_13;s01a_14_1;s01a_14_2;s01a_14_3;s01a_15;s01a_16;s01a_17;s01a_18;s01a_19;s01a_20;s01a_21;s01a_21e;s01a_22_1a;s01a_22_1b;s01a_22_2a;s01a_22_2b;s01a_22_3a;s01a_22_3b;s01a_22_4a;s01a_22_4ae;s01a_22_4b;s01a_23_1a;s01a_23_1b;s01a_23_2a;s01a_23_2b;s01a_23_3a;s01a_23_3b;s01a_23_4a;s01a_23_4b;s01a_23_5a;s01a_23_5ae;s01a_23_5b;s01a_24;s01a_25;s01a_25e;s01a_26;s01a_27;s01a_28;s01a_29;s01a_30;s01a_31;area;depto;estrato;factor
211789;"212-06128236221-A";16;12;2016;1;2;1;"";4;"";;500;1;"";1;1;"";5;"";2;"";24;0;7;35;2;1;2;2;1;1;2;4;1;80;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";23;1;0;2;;2;1;2;"12";202
211797;"312-05189913716-A";16;12;2016;3;3;3;"";;"";250;;1;"";1;3;"";6;"";1;"";;;;28;2;1;1;1;2;;1;;1;60;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";60;3;1;2;;2;1;3;"12";215
211807;"324-00524305608-A";13;12;2016;3;2;1;"";4;"";;350;1;"";1;1;"";6;"";1;"";1;0;7;180;2;1;1;1;1;1;1;;1;120;6;"";2;;1;600;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";14;3;1;1;20;2;1;3;"14";212
211810;"324-00524305608-A";14;12;2016;1;4;1;"";4;"";;300;1;"";1;1;"";5;"";1;"";3;0;3;160;1;1;1;1;1;1;1;;1;232;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";18;5;3;1;33;2;1;3;"14";212
211811;"324-00524305608-A";13;12;2016;1;4;1;"";4;"";;600;1;"";1;1;"";6;"";1;"";1;0;7;150;2;1;1;1;1;1;1;;1;100;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";9;5;3;2;;2;1;3;"14";212
211816;"824-01105713112-A";15;12;2016;1;3;3;"";;"";350;;1;"";1;2;"";6;"";2;"";24;0;7;20;1;1;1;1;1;2;2;3;1;90;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;1;1;2;;2;1;8;"14";280
211817;"824-01105713112-A";15;12;2016;1;5;3;"";;"";300;;1;"";1;2;"";6;"";2;"";24;0;7;140;1;1;1;1;1;2;2;3;1;60;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";50;2;2;2;;1;1;8;"14";280
211818;"824-01105713112-A";15;12;2016;1;6;3;"";;"";600;;5;"";2;1;"";5;"";2;"";24;0;7;150;1;1;1;2;3;;2;2;1;220;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";50;3;3;2;;2;1;8;"14";280
211927;"214-00628023581-A";17;12;2016;1;2;1;"";4;"";;5000;1;"";1;1;"";3;"";1;"";3;0;3;40;2;1;1;1;1;1;1;;1;50;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";15;5;3;1;50;1;1;2;"14";280
211928;"214-00628023581-A";16;12;2016;1;5;1;"";2;"";;4900;1;"";1;1;"";3;"";1;"";3;0;3;60;2;1;1;1;1;1;1;;1;200;6;"";1;800;1;500;1;500;2;"";;2;;2;;2;;2;;2;"";;1;4;"";13;7;4;1;40;1;1;2;"14";280
211929;"214-00628023581-A";17;12;2016;3;1;1;"";2;"";;500;1;"";1;3;"";3;"";1;"";3;0;3;30;2;2;1;1;1;1;1;;1;60;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";8;3;2;1;40;2;1;2;"14";280
211940;"263-06042545138-A";19;12;2016;1;5;1;"";4;"";;50;2;"";1;1;"";5;"";2;"";24;0;7;8;2;1;1;1;3;;1;;1;20;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";8;1;0;2;;2;1;2;"13";277
211941;"222-06051068115-A";16;12;2016;1;3;1;"";4;"";;200;1;"";1;1;"";5;"";2;"";24;0;7;10;2;1;1;1;1;3;1;;1;25;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";23;2;1;2;;2;1;2;"12";202
211942;"222-06051068115-A";17;12;2016;1;2;1;"";4;"";;200;2;"";1;1;"";5;"";2;"";24;0;7;8;2;1;1;1;2;;1;;1;25;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";23;2;1;2;;2;1;2;"12";202
211946;"222-06051068115-A";16;12;2016;1;5;1;"";4;"";;100;2;"";1;1;"";5;"";2;"";24;0;7;14;2;1;1;1;2;;1;;1;100;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";45;4;3;2;;2;1;2;"12";202
211954;"824-01105713112-A";15;12;2016;1;4;7;"";;"";;200;5;"";2;1;"";5;"";2;"";24;0;7;40;1;1;2;2;1;2;2;3;1;50;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";45;1;1;2;;2;1;8;"14";280
211955;"824-01105713112-A";15;12;2016;1;5;7;"";;"";;200;5;"";2;1;"";1;"";2;"";24;0;7;20;1;1;1;1;2;;1;;1;50;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;7;"";;1;1;2;;2;1;8;"14";280
211956;"824-01105713112-A";16;12;2016;1;5;3;"";;"";1200;;1;"";1;1;"";6;"";2;"";24;0;7;170;1;1;1;1;1;2;1;;1;180;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";45;3;3;2;;2;1;8;"14";280
212105;"224-05997005460-A";17;12;2016;4;3;7;"";;"";;150;1;"";1;1;"";5;"";2;"";20;0;7;5;2;1;1;1;1;1;2;3;1;15;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";23;1;0;2;;2;1;2;"14";280
212110;"822-07439675342-A";16;12;2016;1;1;1;"";4;"";;300;1;"";1;2;"";6;"";4;"";;;;20;1;1;1;1;1;2;2;3;1;20;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;7;"";;1;1;2;;2;1;8;"12";198
212111;"822-07439675342-A";16;12;2016;1;5;1;"";4;"";;500;1;"";1;2;"";6;"";10;"";;;;150;1;1;1;1;1;1;1;;1;150;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";33;5;4;2;;2;1;8;"12";198
212112;"822-07439675342-A";16;12;2016;1;5;1;"";4;"";;300;1;"";1;2;"";6;"";4;"";;;;0;1;1;1;1;1;2;1;;1;120;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";33;4;3;2;;2;1;8;"12";198
212124;"852-07019873002-D";12;12;2016;1;6;1;"";4;"";;300;5;"";2;1;"";1;"";2;"";20;0;4;5;1;1;1;1;3;;1;;1;12;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";63;4;4;2;;2;2;8;"22";238
212125;"852-07019873002-D";10;12;2016;1;2;1;"";4;"";;200;5;"";2;1;"";1;"";1;"";15;0;5;5;1;1;1;1;3;;1;;1;5;4;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";28;2;1;2;;2;2;8;"22";238
212126;"852-07019873002-D";10;12;2016;1;1;1;"";4;"";;200;1;"";1;1;"";1;"";1;"";24;0;7;0;2;2;2;2;1;1;1;;1;20;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";35;2;1;2;;2;2;8;"22";238
212136;"221-06064875570-A";16;12;2016;4;2;7;"";;"";;80;2;"";1;1;"";5;"";2;"";24;0;7;9;2;2;2;2;3;;2;2;1;14;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";23;1;0;2;;2;1;2;"11";146
212137;"221-06064875570-A";16;12;2016;1;2;1;"";4;"";;100;2;"";1;1;"";5;"";2;"";24;0;7;10;2;1;1;1;3;;1;;1;19;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;1;0;2;;2;1;2;"11";146
212142;"221-06064875570-A";17;12;2016;1;5;1;"";4;"";;250;1;"";1;1;"";5;"";1;"";24;0;7;18;1;1;1;1;2;;1;;1;56;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";45;4;3;2;;2;1;2;"11";146
212148;"221-06064875570-A";18;12;2016;1;2;1;"";4;"";;180;2;"";1;1;"";5;"";2;"";24;0;7;13;1;1;1;1;3;;1;;1;22;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";23;2;1;2;;2;1;2;"11";146
212308;"223-00599457049-A";14;12;2016;1;4;3;"";;"";150;;2;"";1;1;"";5;"";1;"";17;0;7;14;1;1;1;1;1;1;1;;1;250;6;"";1;50;2;;1;50;2;"";;2;;2;;1;1500;2;;2;"";;1;3;"";50;5;3;2;;1;1;2;"13";253
212309;"223-00599457049-A";13;12;2016;4;1;3;"";;"";400;;1;"";1;3;"";5;"";2;"";17;0;7;30;2;1;1;1;1;1;2;3;1;70;6;"";2;;1;70;2;;2;"";;2;;2;;1;450;1;70;2;"";;1;3;"";25;2;1;2;;2;1;2;"13";253
212310;"223-00599457049-A";13;12;2016;3;3;3;"";;"";600;;1;"";1;3;"";3;"";1;"";24;0;7;20;2;1;1;1;1;1;1;;1;70;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";;1;1;2;;2;1;2;"13";253
212319;"214-06136387171-A";16;12;2016;1;4;1;"";4;"";;400;1;"";1;1;"";3;"";1;"";17;0;7;80;2;1;1;1;1;1;1;;1;120;5;"";1;1500;1;600;2;;2;"";;1;4000;2;;2;;1;1000;2;"";;1;4;"";16;6;4;1;60;2;1;2;"14";280
212320;"214-06136387171-A";17;12;2016;4;2;7;"";;"";;200;1;"";1;1;"";5;"";2;"";24;0;7;10;2;1;1;1;5;;;;1;25;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;1;1;2;;2;1;2;"14";280
212321;"214-06136387171-A";16;12;2016;4;1;3;"";;"";1000;;1;"";1;3;"";5;"";1;"";24;0;7;20;1;1;1;1;1;1;1;;1;30;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;2;2;2;;1;1;2;"14";280
212329;"223-00599118492-A";9;12;2016;1;2;1;"";4;"";;250;1;"";1;1;"";5;"";1;"";24;0;7;11;2;1;1;1;1;1;1;;1;45;6;"";1;40000;2;;2;;2;"";;1;40000;2;;2;;2;;2;"";;1;4;"";21;4;3;2;;2;1;2;"13";253
212332;"223-00599118492-A";10;12;2016;1;1;1;"";4;"";;250;1;"";1;1;"";3;"";1;"";24;0;7;11;2;1;1;1;1;1;1;;1;45;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";11;4;2;2;;2;1;2;"13";253
212333;"223-00599118492-A";9;12;2016;1;5;1;"";4;"";;200;2;"";2;1;"";5;"";2;"";24;0;7;13;2;1;1;1;1;1;2;2;1;63;6;"";1;25000;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";15;3;3;2;;2;1;2;"13";253
212339;"223-00599118492-A";10;12;2016;1;3;1;"";2;"";;400;1;"";1;1;"";3;"";1;"";24;0;7;22;2;1;1;1;1;1;1;;1;76;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";23;4;2;2;;1;1;2;"13";253
212420;"263-06101719808-A";17;12;2016;1;3;1;"";4;"";;300;2;"";1;1;"";3;"";1;"";24;0;7;15;2;1;1;1;1;1;1;;1;30;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";10;6;4;2;;2;1;2;"13";277
212424;"223-00599457049-A";13;12;2016;3;5;7;"";;"";;200;1;"";1;3;"";3;"";1;"";24;0;7;30;2;1;1;1;1;1;1;;1;150;6;"";1;100;2;;1;30;2;"";;2;;2;;2;;1;250;2;"";;1;3;"";45;3;1;2;;2;1;2;"13";253
212430;"223-00599457049-A";13;12;2016;4;3;7;"";;"";;600;2;"";1;1;"";3;"";1;"";24;0;7;20;2;1;1;1;1;1;1;;1;80;6;"";2;;2;;2;;2;"";;2;;2;;2;;1;400;2;"";;1;3;"";45;3;1;1;50;1;1;2;"13";253
212434;"223-00599457049-A";14;12;2016;1;1;7;"";;"";;400;1;"";1;3;"";3;"";1;"";24;0;7;40;1;1;1;1;1;1;1;;1;30;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";10;3;1;2;;2;1;2;"13";253
212436;"214-06136387171-A";16;12;2016;3;1;5;"";;"";;1000;1;"";1;3;"";3;"";1;"";24;0;7;25;2;1;1;1;1;1;1;;1;70;5;"";2;;2;;2;;2;"";;2;;2;;2;;1;700;2;"";;1;3;"";25;3;1;2;;2;1;2;"14";280
212438;"214-06136387171-A";16;12;2016;3;5;5;"";;"";;3000;1;"";1;3;"";3;"";1;"";24;0;7;80;1;1;1;1;1;1;1;;1;150;5;"";2;;2;;2;;2;"";;2;;2;;2;;1;250;2;"";;1;3;"";;4;2;2;;2;1;2;"14";280
212444;"214-06136387171-A";17;12;2016;1;3;1;"";4;"";;200;2;"";1;1;"";3;"";3;"";24;0;7;30;2;1;2;1;3;;1;;1;30;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";45;1;1;2;;2;1;2;"14";280
212448;"223-00599118492-A";10;12;2016;1;3;1;"";2;"";;200;2;"";1;1;"";5;"";1;"";24;0;7;11;2;1;1;1;1;1;1;;1;50;6;"";1;2000;2;;2;;2;"";;1;5000;2;;2;;2;;2;"";;1;4;"";8;3;1;2;;2;1;2;"13";253
212452;"223-00599118492-A";10;12;2016;1;5;1;"";1;"";;200;2;"";1;1;"";3;"";2;"";24;0;7;11;2;1;1;1;1;1;1;;1;25;6;"";1;4500;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";15;2;1;2;;2;1;2;"13";253
212458;"223-00599118492-A";10;12;2016;1;5;1;"";4;"";;200;2;"";1;1;"";3;"";2;"";24;0;7;11;2;2;2;2;1;1;1;;1;27;6;"";1;2000;2;;1;4000;2;"";;1;2000;2;;2;;2;;2;"";;1;4;"";16;4;2;2;;2;1;2;"13";253
212498;"214-00628023581-A";17;12;2016;1;4;1;"";4;"";;700;1;"";1;1;"";5;"";1;"";3;0;3;56;2;1;1;1;1;1;1;;1;120;6;"";1;200;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";22;2;2;1;120;2;1;2;"14";280
212503;"214-00628023581-A";19;12;2016;1;5;1;"";2;"";;1800;1;"";1;1;"";3;"";1;"";5;0;2;35;1;1;1;1;1;1;1;;1;200;6;"";1;1000;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";22;5;4;2;;2;1;2;"14";280
212508;"221-06064875570-A";18;12;2016;4;2;7;"";;"";;50;2;"";1;1;"";1;"";2;"";24;0;7;9;1;1;1;1;2;;1;;1;18;6;"";2;;2;;2;;2;"";;1;4500;2;;2;;2;;2;"";;1;3;"";23;2;1;2;;2;1;2;"11";146
212511;"214-06136387171-A";17;12;2016;4;1;5;"";;"";;1400;1;"";1;1;"";5;"";2;"";24;0;7;12;2;1;1;1;1;1;1;;1;25;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";23;3;1;2;;2;1;2;"14";280
212512;"214-06136387171-A";16;12;2016;3;2;1;"";4;"";;1500;1;"";1;3;"";3;"";1;"";17;0;7;20;2;2;2;2;1;1;1;;1;80;5;"";1;2000;2;;1;1200;2;"";;2;;2;;2;;2;;2;"";;1;4;"";9;2;1;1;22;2;1;2;"14";280
212513;"214-06136387171-A";16;12;2016;4;5;3;"";;"";1500;;1;"";1;3;"";5;"";1;"";24;0;7;40;2;1;1;1;1;1;1;;1;30;5;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";50;4;3;2;;2;1;2;"14";280
212522;"222-00606140610-A";13;12;2016;1;1;1;"";4;"";;200;1;"";1;1;"";5;"";2;"";24;0;7;5;1;1;2;2;5;;;;2;;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";23;1;0;2;;2;1;2;"12";220
212523;"222-00606140610-A";13;12;2016;4;3;7;"";;"";;150;1;"";1;1;"";5;"";2;"";24;0;7;15;2;1;1;1;1;2;1;;1;27;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";23;1;0;2;;2;1;2;"12";220
212524;"222-00606140610-A";14;12;2016;1;4;1;"";4;"";;100;1;"";1;1;"";5;"";2;"";24;0;7;8;2;1;1;1;1;2;1;;1;25;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";23;2;1;2;;2;1;2;"12";220
212533;"222-05992178628-A";16;12;2016;4;1;3;"";;"";150;;1;"";1;3;"";5;"";2;"";24;0;7;10;2;1;1;1;1;1;2;2;1;10;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";23;1;0;2;;2;1;2;"12";202
212534;"222-05992178628-A";16;12;2016;1;5;1;"";1;"";;500;1;"";1;1;"";5;"";1;"";24;0;7;14;2;1;1;1;1;1;1;;1;60;6;"";2;;2;;2;;2;"";;2;;2;;1;500;1;300;2;"";;1;3;"";23;4;3;2;;2;1;2;"12";202
212535;"222-05992178628-A";17;12;2016;1;1;1;"";4;"";;200;2;"";1;1;"";5;"";1;"";24;0;7;15;2;1;1;1;1;1;1;;1;18;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";23;2;1;2;;2;1;2;"12";202
212546;"214-06136387171-A";16;12;2016;4;2;7;"";;"";;150;2;"";1;1;"";5;"";1;"";;;;0;1;1;1;2;5;;;;1;18;5;"";2;;2;;1;160;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;2;1;2;;2;1;2;"14";280
212549;"214-06136387171-A";17;12;2016;1;2;1;"";4;"";;1500;1;"";1;1;"";3;"";1;"";24;0;7;40;1;1;1;1;1;1;1;;1;60;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";12;3;2;1;25;1;1;2;"14";280
212550;"214-06136387171-A";16;12;2016;1;10;1;"";4;"";;1500;1;"";1;1;"";3;"";1;"";24;0;7;100;1;1;1;1;1;1;1;;1;120;5;"";1;2000;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";18;5;4;1;20;1;1;2;"14";280
212565;"253-06130001810-D";16;12;2016;1;2;7;"";;"";;150;2;"";1;1;"";1;"";8;"";;;;7;1;1;1;1;5;;;;1;50;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;3;"";27;1;1;2;;2;2;2;"23";853
212568;"253-06130001810-D";16;12;2016;1;5;1;"";4;"";;50;2;"";1;1;"";5;"";8;"";;;;8;2;1;1;1;2;;1;;1;40;7;"DEPOSITAR EN UN HUECO CABADO  POR EL HOGAR";2;;1;1000;2;;2;"";;2;;1;4000;2;;2;;2;"";;1;3;"";54;2;1;2;;2;2;2;"23";853
212574;"253-06130001810-D";17;12;2016;1;2;1;"";4;"";;50;1;"";1;1;"";5;"";8;"";;;;8;1;1;1;2;5;;;;1;25;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;2;1;"";0;3;2;2;;2;2;2;"23";853
212577;"344-05248845334-D";13;12;2016;1;5;1;"";4;"";;100;2;"";2;2;"";1;"";8;"";;;;0;2;1;2;2;2;;1;;1;50;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";50;3;3;2;;2;2;3;"24";380
212578;"344-05248845334-D";13;12;2016;1;9;1;"";4;"";;200;2;"";2;4;"";5;"";8;"";;;;0;1;1;2;1;3;;1;;1;30;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";27;2;2;2;;2;2;3;"24";380
212579;"344-05248845334-D";13;12;2016;1;2;1;"";4;"";;90;2;"";2;2;"";1;"";8;"";;;;0;1;1;2;2;3;;1;;1;28;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";24;3;1;2;;2;2;3;"24";380
212599;"351-05195187280-D";16;12;2016;1;4;1;"";4;"";;80;2;"";2;2;"";5;"";8;"";;;;0;1;1;1;1;2;;2;2;1;16;2;"";1;500;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";25;1;1;2;;2;2;3;"21";490
212600;"351-05195187280-D";16;12;2016;1;2;1;"";4;"";;0;2;"";1;4;"";1;"";8;"";;;;5;1;1;1;1;2;;1;;1;17;2;"";1;0;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";27;4;1;2;;2;2;3;"21";490
212601;"351-05195187280-D";16;12;2016;1;5;1;"";4;"";;100;2;"";2;1;"";1;"";8;"";;;;0;1;1;2;2;4;;1;;1;25;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";50;1;1;2;;2;2;3;"21";490
212684;"651-02721986289-D";15;12;2016;1;2;1;"";4;"";;100;2;"";1;2;"";5;"";8;"";;;;;1;1;1;1;1;3;1;;1;0;4;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;4;2;2;;2;2;6;"21";159
212687;"651-02721986289-D";15;12;2016;1;2;1;"";4;"";;100;2;"";1;2;"";5;"";8;"";;;;;1;1;1;1;1;3;1;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;2;1;2;;2;2;6;"21";159
212690;"651-02721986289-D";16;12;2016;1;5;1;"";4;"";;150;2;"";1;2;"";5;"";8;"";;;;;1;1;1;1;1;3;1;;2;;4;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;3;2;2;;2;2;6;"21";159
212696;"651-02721986289-D";15;12;2016;1;5;1;"";4;"";;100;2;"";1;2;"";5;"";8;"";;;;;1;1;1;1;1;2;1;;1;0;2;"";1;800;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;2;2;2;;2;2;6;"21";159
212702;"651-02721986289-D";16;12;2016;1;2;1;"";4;"";;100;2;"";1;2;"";5;"";8;"";;;;;1;1;1;1;1;2;1;;1;0;2;"";1;1400;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;2;2;2;;2;2;6;"21";159
212705;"651-02721986289-D";16;12;2016;1;6;1;"";4;"";;150;4;"";1;2;"";5;"";8;"";;;;;1;1;1;1;1;2;1;;1;0;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;2;2;2;;2;2;6;"21";159
212712;"651-02721986289-D";16;12;2016;1;5;1;"";4;"";;200;4;"";1;2;"";5;"";9;"";;;;;1;1;2;2;1;2;1;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;4;2;2;;2;2;6;"21";159
212718;"651-02721986289-D";16;12;2016;1;6;1;"";4;"";;100;4;"";1;4;"";1;"";8;"";;;;;1;1;2;2;1;2;1;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;3;2;2;;2;2;6;"21";159
212725;"651-02721986289-D";16;12;2016;1;6;1;"";4;"";;200;4;"";1;2;"";5;"";8;"";;;;;1;1;2;2;1;2;1;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;3;2;2;;2;2;6;"21";159
212732;"651-02721986289-D";15;12;2016;1;8;1;"";4;"";;100;2;"";1;2;"";5;"";8;"";;;;;2;1;1;1;1;2;1;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;3;2;2;;2;2;6;"21";159
212741;"651-02721986289-D";16;12;2016;2;2;1;"";4;"";;100;4;"";2;4;"";5;"";8;"";;;;;1;1;2;2;2;;1;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;2;1;2;;2;2;6;"21";159
212744;"651-02721986289-D";16;12;2016;1;3;1;"";4;"";;100;2;"";2;1;"";5;"";8;"";;;;;2;1;1;1;2;;1;;2;;2;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;1;"";0;3;2;2;;2;2;6;"21";159
212748;"262-06150570685-A";17;12;2016;1;4;1;"";4;"";;200;2;"";1;1;"";5;"";1;"";24;0;7;20;2;1;1;1;1;1;2;2;1;50;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";9;4;2;2;;2;1;2;"12";202
212753;"222-00606140610-A";13;12;2016;1;8;1;"";4;"";;100;1;"";1;1;"";5;"";2;"";24;0;7;19;1;1;1;1;2;;1;;1;60;6;"";1;1000;1;200;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";45;5;3;2;;2;1;2;"12";220
212754;"222-00606140610-A";13;12;2016;1;4;1;"";4;"";;180;1;"";1;1;"";5;"";2;"";24;0;7;10;1;1;1;1;2;;1;;1;28;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";22;2;1;2;;2;1;2;"12";220
212755;"222-00606140610-A";14;12;2016;1;4;1;"";2;"";;150;1;"";1;1;"";5;"";2;"";24;0;7;35;2;1;1;1;2;;1;;1;80;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";22;5;2;2;;2;1;2;"12";220
212772;"222-05992178628-A";16;12;2016;1;6;1;"";4;"";;150;2;"";1;1;"";5;"";2;"";24;0;7;12;2;1;1;1;1;1;2;2;1;30;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;4;"";8;4;1;2;;2;1;2;"12";202
212773;"222-05992178628-A";16;12;2016;4;3;7;"";;"";;200;2;"";1;1;"";5;"";1;"";24;0;7;11;2;1;1;1;1;1;2;2;1;67;6;"";2;;1;300;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";22;3;2;1;60;2;1;2;"12";202
212774;"222-05992178628-A";16;12;2016;1;4;1;"";4;"";;200;1;"";1;1;"";5;"";1;"";24;0;7;35;1;1;1;1;1;1;1;;1;57;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";22;4;2;1;40;2;1;2;"12";202
213300;"222-00606140610-A";13;12;2016;4;3;7;"";;"";;250;1;"";1;1;"";5;"";2;"";24;0;7;10;2;1;1;1;1;3;2;2;1;20;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";45;2;0;2;;2;1;2;"12";220
213304;"222-00606140610-A";13;12;2016;1;3;7;"";;"";;250;1;"";1;1;"";5;"";2;"";24;0;7;12;2;1;1;1;1;3;1;;1;20;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";;1;0;2;;2;1;2;"12";220
213308;"222-00606140610-A";13;12;2016;1;4;1;"";4;"";;300;1;"";1;1;"";5;"";2;"";24;0;7;23;2;1;1;1;1;3;1;;1;60;6;"";2;;2;;2;;2;"";;2;;2;;2;;2;;2;"";;1;3;"";23;3;2;1;60;2;1;2;"12";220
