idep;ipro;isec;i03;i04;i05;i06;i07;i08;i09;i10;i13;typ;i12;i122;v01;v02;v03;v04;v05;v06;v07;v08;v081;v082;v09;v10;v11;v12;v13;v14;v15a;v15b;v15c;v15d;v15e;v15f;v15g;v15h;v15i;v16a;v16b;v16c;v16d;v16e;v17;v171a;v171b1;v171b2;v171b3;v171b4;v171b5;v172a;v172b1;v172b2;v172b3;v172b4;v172b5;v18h;v18m;v18t;otro1;v20;v21;v22;otro2;nbi;urba;vparti
9;4;1;1;502;0;0;1;2;0;8;8;1;998;8;4;1;6;4;6;4;3;3;;;2;1;1;2;1;5;0;0;0;0;0;0;0;4;0;0;4;0;0;0;2;;;;;;;;;;;;;2;2;4;"037";3;10;5;" ";1899;2;1
9;4;1;1;502;0;0;1;2;0;9;9;1;998;8;4;1;6;4;6;4;3;3;;;2;1;1;2;1;5;0;0;0;0;0;0;7;0;0;0;7;0;0;0;2;;;;;;;;;;;;;5;2;7;"037";4;10;5;" ";1914;2;1
9;4;1;1;502;0;0;1;2;0;10;10;1;998;8;4;1;7;4;6;4;3;2;1;3;2;1;1;2;1;5;0;0;0;0;0;0;3;0;0;0;3;0;0;0;2;;;;;;;;;;;;;2;1;3;"037";2;10;5;" ";1753;2;1
9;4;1;1;502;0;0;1;2;0;11;11;1;998;8;4;1;6;4;6;4;3;3;;;2;1;1;2;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;;;;;;;;;;;;;0;1;1;"037";1;10;5;" ";1812;2;1
9;4;1;1;502;0;0;1;2;0;12;12;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"037";0;0;5;" ";10000;2;1
9;4;1;1;502;0;0;1;2;0;13;13;1;998;8;1;1;5;4;1;4;3;3;;;2;1;1;2;1;5;0;0;0;0;0;0;3;0;0;0;3;0;0;0;2;;;;;;;;;;;;;1;2;3;"037";2;5;5;" ";1785;2;1
9;4;1;1;502;0;0;1;2;0;14;14;1;998;7;1;1;5;4;1;4;3;3;;;2;3;2;1;1;5;0;0;0;0;0;0;2;0;0;0;2;0;0;0;2;;;;;;;;;;;;;2;0;2;"037";2;5;5;" ";1561;2;1
9;4;1;1;502;0;0;1;2;0;15;15;1;998;8;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"037";0;0;5;" ";10000;2;1
9;4;1;1;502;0;0;1;2;0;16;16;1;998;8;4;1;7;4;6;4;3;3;;;2;1;1;2;1;1;0;0;0;0;0;0;2;0;0;0;2;0;0;0;2;;;;;;;;;;;;;1;1;2;"037";2;10;5;" ";1902;2;1
9;4;1;1;502;0;0;1;2;0;17;17;1;998;8;4;1;6;4;6;4;3;3;;;2;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;;;;;;;;;;;;;1;0;1;"037";1;10;5;" ";1787;2;1
9;4;1;1;502;0;0;1;2;0;18;18;1;998;8;4;1;6;4;6;4;3;3;;;2;1;1;2;1;5;0;0;0;0;0;0;6;0;0;0;6;0;0;0;2;;;;;;;;;;;;;4;2;6;"037";2;10;5;" ";1910;2;1
9;4;1;1;502;0;0;1;2;0;19;19;1;998;8;4;1;6;4;6;4;3;3;;;2;1;1;2;1;1;0;0;0;0;0;0;0;4;0;0;4;0;0;0;1;;;;;;;1;0;;;;;3;1;4;"037";3;10;5;" ";1899;2;1
9;4;1;1;502;0;0;1;2;0;20;20;1;998;8;4;1;6;4;6;4;3;3;;;2;1;1;2;1;1;0;0;0;0;0;0;5;0;0;0;5;0;0;0;2;;;;;;;;;;;;;4;1;5;"037";4;10;5;" ";1906;2;1
9;4;1;1;502;0;0;1;2;0;21;21;1;998;8;4;1;6;4;6;4;3;3;;;2;1;1;2;1;1;0;0;0;0;0;0;2;0;0;0;2;0;0;0;2;;;;;;;;;;;;;2;0;2;"037";4;10;5;" ";1881;2;1
9;4;1;1;502;0;0;1;2;0;22;22;1;998;8;4;1;7;4;6;4;3;3;;;2;1;1;2;1;1;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;;;;;;;;;;;;;2;0;2;"037";3;10;5;" ";10000;2;1
9;4;1;1;502;0;0;1;2;0;23;23;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"037";0;0;5;" ";10000;2;1
9;4;1;1;502;0;0;1;2;0;24;24;1;998;8;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"037";0;0;5;" ";10000;2;1
9;4;1;1;502;0;0;1;2;0;25;25;1;998;7;1;1;5;5;4;4;3;2;1;3;2;2;2;1;1;1;0;0;0;0;0;0;0;0;9;0;0;0;0;9;1;;;;;;;1;0;;;;;6;3;9;"037";3;11;5;" ";10000;2;1
9;4;1;1;502;0;0;1;2;0;26;26;1;998;8;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"037";0;0;5;" ";10000;2;1
9;4;1;1;502;0;0;1;2;0;27;27;1;998;8;1;1;5;4;1;4;3;3;;;2;1;1;2;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;;;;;;;;;;;;;0;1;1;"037";1;5;5;" ";1708;2;1
9;4;1;1;502;0;0;1;2;0;28;28;1;998;8;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"037";0;0;5;" ";10000;2;1
9;4;1;1;502;0;0;1;2;0;29;29;1;998;8;4;1;6;4;6;4;3;3;;;2;2;2;1;1;5;0;0;0;0;0;0;9;0;0;0;9;0;0;0;1;;;;;;;1;0;;;;;5;4;9;"037";3;10;5;" ";1887;2;1
9;4;1;1;502;0;0;1;2;0;30;30;1;998;8;4;1;6;4;6;4;3;3;;;2;3;2;1;5;1;0;0;0;0;0;0;5;0;0;1;4;0;0;0;2;;;;;;;;;;;;;5;0;5;"037";4;10;5;" ";1700;2;1
9;4;1;1;502;0;0;1;2;0;31;31;1;998;8;1;1;6;4;3;4;3;3;;;2;2;1;1;1;1;0;0;0;0;0;0;2;0;0;0;2;0;0;0;2;;;;;;;;;;;;;2;0;2;"037";4;5;5;" ";1518;2;1
9;4;1;1;502;0;0;1;2;0;32;32;1;998;8;4;1;6;4;6;4;3;3;;;2;3;2;1;1;2;0;0;0;0;0;0;4;0;0;0;4;0;0;0;2;;;;;;;;;;;;;2;2;4;"037";3;10;5;" ";1697;2;1
9;4;1;1;502;0;0;1;2;0;33;33;1;998;7;4;1;6;5;6;4;3;3;;;2;3;1;1;1;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;;;;;;;;;;;;;1;0;1;"037";1;10;5;" ";1458;2;1
9;4;1;1;502;0;0;1;2;0;34;34;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;;;;;;;;;;;;;1;0;1;"037";1;10;5;" ";1737;2;1
9;4;1;1;502;0;0;1;2;0;35;35;1;998;8;4;1;6;4;6;4;3;3;;;2;3;2;2;1;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;2;;;;;;;;;;;;;3;2;5;"037";2;10;5;" ";1827;2;1
9;4;1;1;502;0;0;1;2;0;36;36;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2;;;;;;;;;;;;;1;1;2;"037";2;10;5;" ";10000;2;1
9;4;1;1;502;0;0;1;2;0;37;37;1;998;8;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"037";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;1;1;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;2;2;1;998;7;4;1;6;4;6;4;3;3;;;2;4;1;1;3;1;0;0;0;0;0;0;3;0;0;0;3;0;0;0;2;;;;;;;;;;;;;1;2;3;"038";2;10;5;" ";1721;2;1
9;4;1;1;503;0;0;1;3;0;3;3;1;998;7;4;1;6;4;6;4;3;3;;;2;2;2;1;1;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;2;;;;;;;;;;;;;3;2;5;"038";2;10;5;" ";1859;2;1
9;4;1;1;503;0;0;1;3;0;4;4;1;998;7;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;5;5;1;998;8;4;1;6;4;6;4;3;3;;;2;2;2;1;1;5;0;0;0;0;0;0;7;0;0;0;7;0;0;0;2;;;;;;;;;;;;;4;3;7;"038";4;10;5;" ";1879;2;1
9;4;1;1;503;0;0;1;3;0;6;6;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;7;0;0;0;7;0;0;0;2;;;;;;;;;;;;;1;6;7;"038";2;10;5;" ";1861;2;1
9;4;1;1;503;0;0;1;3;0;7;7;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;2;0;0;0;2;0;0;0;2;;;;;;;;;;;;;2;0;2;"038";4;10;5;" ";1794;2;1
9;4;1;1;503;0;0;1;3;0;8;8;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;2;0;0;0;2;0;0;0;2;;;;;;;;;;;;;2;0;2;"038";2;10;5;" ";1794;2;1
9;4;1;1;503;0;0;1;3;0;9;9;1;998;8;4;1;6;4;6;4;3;3;;;2;2;2;1;1;5;0;0;0;0;0;0;0;0;12;0;0;0;0;12;2;;;;;;;;;;;;;6;6;12;"038";4;10;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;10;10;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;11;11;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;3;5;0;0;0;0;0;0;4;0;0;0;4;0;0;0;2;;;;;;;;;;;;;2;2;4;"038";2;10;5;" ";1832;2;1
9;4;1;1;503;0;0;1;3;0;12;12;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;1;0;0;0;0;0;0;4;0;1;0;4;0;0;1;2;;;;;;;;;;;;;4;1;5;"038";4;10;5;" ";1843;2;1
9;4;1;1;503;0;0;1;3;0;13;13;1;998;8;1;1;6;4;3;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;6;0;0;0;6;0;0;0;2;;;;;;;;;;;;;3;3;6;"038";2;5;5;" ";1800;2;1
9;4;1;1;503;0;0;1;3;0;14;14;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;15;15;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;2;1;5;0;0;0;0;0;0;3;0;0;0;3;0;0;0;2;;;;;;;;;;;;;3;0;3;"038";3;10;5;" ";1838;2;1
9;4;1;1;503;0;0;1;3;0;16;16;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;17;17;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;18;18;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;2;1;5;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;;;;;;;;;;;;;1;0;1;"038";1;10;5;" ";1762;2;1
9;4;1;1;503;0;0;1;3;0;19;19;1;998;6;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;2;0;0;0;2;0;0;0;2;;;;;;;;;;;;;2;0;2;"038";2;10;5;" ";1762;2;1
9;4;1;1;503;0;0;1;3;0;20;20;1;998;6;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;;;;;;;;;;;;;1;0;1;"038";1;10;5;" ";1737;2;1
9;4;1;1;503;0;0;1;3;0;21;21;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;22;22;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;1;0;0;0;0;0;0;5;0;0;0;0;5;0;0;2;;;;;;;;;;;;;2;3;5;"038";4;10;5;" ";1760;2;1
9;4;1;1;503;0;0;1;3;0;23;23;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;1;0;0;0;0;0;0;9;0;0;0;7;2;0;0;2;;;;;;;;;;;;;5;4;9;"038";2;10;5;" ";1793;2;1
9;4;1;1;503;0;0;1;3;0;24;24;1;998;2;1;1;5;5;1;4;3;2;1;3;2;4;2;1;5;5;0;0;0;0;0;0;7;0;0;0;7;0;0;0;2;;;;;;;;;;;;;4;3;7;"038";4;11;5;" ";1596;2;1
9;4;1;1;503;0;0;1;3;0;25;25;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;1;2;0;0;0;0;0;0;0;0;0;2;0;0;0;2;;;;;;;;;;;;;1;1;2;"038";4;10;5;" ";1412;2;1
9;4;1;1;503;0;0;1;3;0;26;26;1;998;0;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;27;27;1;998;0;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;28;28;1;998;0;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;29;29;1;998;0;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;30;30;1;998;0;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;31;31;1;998;0;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;32;32;1;998;0;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;0;14;"038";0;0;5;" ";10000;2;2
9;4;1;1;503;0;0;1;3;0;33;33;1;998;0;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;34;34;1;998;2;4;1;6;4;6;4;3;3;;;2;2;1;2;1;5;0;0;0;0;0;0;8;0;0;0;0;8;0;0;2;;;;;;;;;;;;;5;3;8;"038";4;10;5;" ";1761;2;1
9;4;1;1;503;0;0;1;3;0;35;35;1;998;7;1;1;5;4;1;4;3;2;1;3;2;3;2;1;1;5;0;0;0;0;0;0;6;0;0;0;6;0;0;0;2;;;;;;;;;;;;;5;1;6;"038";5;5;5;" ";1468;2;1
9;4;1;1;503;0;0;1;3;0;36;36;1;998;7;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;37;37;1;998;7;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"038";0;0;5;" ";10000;2;1
9;4;1;1;503;0;0;1;3;0;38;38;1;998;8;12;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;2;"038";0;0;5;" ";10000;2;2
9;4;1;1;504;0;0;1;4;0;1;1;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;6;0;0;0;6;0;0;0;2;;;;;;;;;;;;;4;2;6;"025";2;10;5;" ";1857;2;1
9;4;1;1;504;0;0;1;4;0;2;2;1;998;8;4;1;6;4;6;4;3;3;;;2;2;2;1;1;1;0;0;0;0;0;0;10;0;0;0;10;0;0;0;2;;;;;;;;;;;;;6;4;10;"025";4;10;5;" ";1878;2;1
9;4;1;1;504;0;0;1;4;0;3;3;1;998;7;1;1;5;5;1;4;3;2;1;3;2;4;2;1;1;1;0;0;0;0;0;0;3;0;1;0;3;0;0;1;2;;;;;;;;;;;;;2;2;4;"025";4;11;5;" ";1418;2;1
9;4;1;1;504;0;0;1;4;0;4;4;1;998;9;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"025";0;0;5;" ";10000;2;1
9;4;1;1;504;0;0;1;4;0;5;5;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;3;0;0;0;3;0;0;0;2;;;;;;;;;;;;;1;2;3;"025";2;10;5;" ";1814;2;1
9;4;1;1;504;0;0;1;4;0;6;6;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;7;0;0;0;7;0;0;0;2;;;;;;;;;;;;;3;4;7;"025";2;10;5;" ";1867;2;1
9;4;1;1;504;0;0;1;4;0;7;7;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;2;1;5;0;0;0;0;0;0;3;0;0;0;3;0;0;0;2;;;;;;;;;;;;;1;2;3;"025";2;10;5;" ";1838;2;1
9;4;1;1;504;0;0;1;4;0;8;8;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;5;0;0;0;5;0;0;0;2;;;;;;;;;;;;;2;3;5;"025";3;10;5;" ";1843;2;1
9;4;1;1;504;0;0;1;4;0;9;9;1;998;8;4;1;6;4;6;4;3;3;;;2;1;1;2;1;5;0;0;0;0;0;0;7;0;0;0;0;7;0;0;2;;;;;;;;;;;;;3;4;7;"025";2;10;5;" ";1914;2;1
9;4;1;1;504;0;0;1;4;0;10;10;1;998;9;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;7;0;0;0;7;0;0;0;2;;;;;;;;;;;;;3;4;7;"025";3;10;5;" ";1867;2;1
9;4;1;1;504;0;0;1;4;0;11;11;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"025";0;0;5;" ";10000;2;1
9;4;1;1;504;0;0;1;4;0;12;12;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"025";0;0;5;" ";10000;2;1
9;4;1;1;504;0;0;1;4;0;13;13;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"025";0;0;5;" ";10000;2;1
9;4;1;1;504;0;0;1;4;0;14;14;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"025";0;0;5;" ";10000;2;1
9;4;1;1;504;0;0;1;4;0;15;15;1;998;7;1;1;5;4;1;4;3;3;;;2;3;2;1;5;5;0;0;0;0;0;0;0;0;11;0;0;0;0;11;2;;;;;;;;;;;;;9;2;11;"025";4;5;5;" ";10000;2;1
9;4;1;1;504;0;0;1;4;0;16;16;1;998;7;1;1;5;4;1;4;3;3;;;2;3;1;1;1;5;0;0;0;0;0;0;0;0;2;0;2;0;0;0;2;;;;;;;;;;;;;1;1;2;"025";2;5;5;" ";10000;2;1
9;4;1;1;504;0;0;1;4;0;17;17;1;998;8;4;1;6;4;6;4;3;3;;;2;2;2;1;1;5;0;0;0;0;0;0;7;0;0;0;7;0;0;0;2;;;;;;;;;;;;;4;3;7;"025";4;10;5;" ";1849;2;1
9;4;1;1;504;0;0;1;4;0;18;18;1;998;9;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"025";0;0;5;" ";10000;2;1
9;4;1;1;504;0;0;1;4;0;19;19;1;998;8;4;1;6;4;6;4;3;3;;;2;2;2;2;1;5;0;0;0;0;0;0;9;0;0;0;9;0;0;0;2;;;;;;;;;;;;;5;4;9;"025";2;10;5;" ";1874;2;1
9;4;1;1;504;0;0;1;4;0;20;20;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;0;0;4;0;4;0;0;0;2;;;;;;;;;;;;;2;2;4;"025";3;10;5;" ";10000;2;1
9;4;1;1;504;0;0;1;4;0;21;21;1;998;9;4;1;7;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;0;0;5;0;2;0;0;3;2;;;;;;;;;;;;;3;2;5;"025";3;10;5;" ";10000;2;1
9;4;1;1;504;0;0;1;4;0;22;22;1;998;9;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"025";0;0;5;" ";10000;2;1
9;4;1;1;504;0;0;1;4;0;23;23;1;998;9;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;3;0;0;0;3;0;0;0;2;;;;;;;;;;;;;3;0;3;"025";2;10;5;" ";1704;2;1
9;4;1;1;504;0;0;1;4;0;24;24;1;998;8;4;1;7;4;5;4;3;3;;;2;1;1;2;1;5;0;0;0;0;0;0;2;0;0;0;2;0;0;0;2;;;;;;;;;;;;;2;0;2;"025";4;10;5;" ";1902;2;1
9;4;1;1;504;0;0;1;4;0;25;25;1;998;8;4;1;6;4;6;4;3;3;;;2;2;2;1;1;1;0;0;0;0;0;0;5;0;0;0;5;0;0;0;2;;;;;;;;;;;;;3;2;5;"025";2;10;5;" ";1859;2;1
9;4;1;1;505;0;0;1;5;0;1;1;1;998;7;1;1;5;4;1;4;3;2;1;3;2;2;1;2;5;5;0;0;0;2;0;0;0;0;0;0;2;0;0;0;2;;;;;;;;;;;;;1;1;2;"016";2;5;5;" ";1259;2;1
9;4;1;1;505;0;0;1;5;0;2;2;1;998;7;1;1;5;5;1;4;3;2;1;3;2;3;2;1;1;5;0;0;0;3;0;0;0;0;0;0;3;0;0;0;2;;;;;;;;;;;;;1;2;3;"016";2;11;5;" ";1290;2;1
9;4;1;1;505;0;0;1;5;0;3;3;1;998;7;1;1;6;4;3;4;3;3;;;2;2;1;1;1;5;0;0;0;3;0;0;0;0;0;0;3;0;0;0;2;;;;;;;;;;;;;1;2;3;"016";2;5;5;" ";1444;2;1
9;4;1;1;505;0;0;1;5;0;4;4;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"016";0;0;5;" ";10000;2;1
9;4;1;1;505;0;0;1;5;0;5;5;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"016";0;0;5;" ";10000;2;1
9;4;1;1;505;0;0;1;5;0;6;6;1;998;8;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;"016";0;0;5;" ";10000;2;1
9;4;1;1;505;0;0;1;5;0;7;7;1;998;8;4;1;6;4;5;4;3;3;;;2;2;1;1;1;1;0;0;0;0;0;0;10;0;0;0;10;0;0;0;2;;;;;;;;;;;;;5;5;10;"016";4;10;5;" ";1789;2;1
9;4;1;1;505;0;0;1;5;0;8;8;1;998;8;4;1;6;4;6;4;3;2;1;3;2;2;1;1;1;1;0;0;0;0;0;0;7;0;0;0;7;0;0;0;2;;;;;;;;;;;;;5;2;7;"016";3;10;5;" ";1676;2;1
9;4;1;1;505;0;0;1;5;0;9;9;1;998;8;4;1;6;4;6;4;3;3;;;2;1;1;1;1;5;0;0;0;0;0;0;3;0;0;0;3;0;0;0;2;;;;;;;;;;;;;3;0;3;"016";4;10;5;" ";1677;2;1
9;4;1;1;505;0;0;1;5;0;10;10;1;998;8;4;1;6;4;6;4;3;3;;;2;1;1;2;1;1;0;0;0;0;0;0;2;0;0;0;2;0;0;0;2;;;;;;;;;;;;;2;0;2;"016";2;10;5;" ";1756;2;1
9;4;1;1;505;0;0;1;5;0;11;11;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;4;0;0;0;4;0;0;0;2;;;;;;;;;;;;;4;0;4;"016";4;10;5;" ";1832;2;1
9;4;1;1;505;0;0;1;5;0;12;12;1;998;7;4;1;6;4;6;4;3;3;;;2;2;2;1;1;1;0;0;0;0;0;0;11;0;0;0;11;0;0;0;2;;;;;;;;;;;;;8;3;11;"016";3;10;5;" ";10000;2;1
9;4;1;1;505;0;0;1;5;0;13;13;1;998;7;4;1;7;4;6;4;3;3;;;2;2;1;1;1;1;0;0;0;0;0;0;3;0;0;0;3;0;0;0;2;;;;;;;;;;;;;2;1;3;"016";2;10;5;" ";1773;2;1
9;4;1;1;505;0;0;1;5;0;14;14;1;998;7;4;1;6;4;6;4;3;3;;;2;2;1;2;1;5;0;0;0;0;0;0;0;4;1;0;4;0;0;1;2;;;;;;;;;;;;;4;1;5;"016";3;10;5;" ";1767;2;1
9;4;1;1;505;0;0;1;5;0;15;15;1;998;8;4;1;6;4;6;4;3;3;;;2;1;1;2;1;5;0;0;0;0;0;0;7;0;0;0;7;0;0;0;2;;;;;;;;;;;;;3;4;7;"016";4;10;5;" ";1899;2;1
9;4;1;1;505;0;0;1;5;0;16;16;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;2;0;0;0;2;0;0;0;2;;;;;;;;;;;;;2;0;2;"016";4;10;5;" ";1794;2;1
9;4;1;1;506;0;0;1;6;0;1;1;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;2;1;5;4;0;0;0;0;0;0;0;0;0;4;0;0;0;2;;;;;;;;;;;;;1;3;4;"034";2;10;5;" ";1601;2;1
9;4;1;1;506;0;0;1;6;0;2;2;1;998;7;4;1;6;4;6;4;3;3;;;2;2;1;1;1;1;0;0;0;0;0;0;2;0;0;0;2;0;0;0;2;;;;;;;;;;;;;2;0;2;"034";4;10;5;" ";1669;2;1
9;4;1;1;506;0;0;1;6;0;3;3;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;0;0;0;3;0;0;0;3;0;0;0;2;;;;;;;;;;;;;3;0;3;"034";4;10;5;" ";1768;2;1
9;4;1;1;506;0;0;1;6;0;4;4;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;5;0;0;0;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;3;2;5;"034";2;10;5;" ";1525;2;1
9;4;1;1;506;0;0;1;6;0;5;5;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;1;1;5;0;0;0;5;0;0;0;0;0;0;5;0;0;0;2;;;;;;;;;;;;;3;2;5;"034";4;10;5;" ";1574;2;1
9;4;1;1;506;0;0;1;6;0;6;6;1;998;8;4;1;6;4;6;4;3;3;;;2;2;1;2;1;5;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;;;;;;;;;;;;;1;0;1;"034";1;10;5;" ";1712;2;1
