folio;item;s8_13;s8_14;s8_15;s8_16;factor_ant;factor
"22-06892966236-D0011";3;2;;;;654;656
"22-06892966236-D0011";4;2;;;;654;656
"22-06892966236-D0011";6;2;;;;654;656
"22-06892966236-D0011";8;2;;;;654;656
"22-06892966236-D0011";9;2;;;;654;656
"22-06892966236-D0011";2;1;1;1;130;654;656
"22-06892966236-D0011";5;1;1;1;100;654;656
"22-06892966236-D0011";7;1;2;1;800;654;656
"22-06892966236-D0011";10;1;1;5;24840;654;656
"22-06892966236-D0031";1;2;;;;654;656
"22-06892966236-D0031";4;2;;;;654;656
"22-06892966236-D0031";6;2;;;;654;656
"22-06892966236-D0031";8;2;;;;654;656
"22-06892966236-D0031";9;2;;;;654;656
"22-06892966236-D0031";10;2;;;;654;656
"22-06892966236-D0031";2;1;1;40;999999;654;656
"22-06892966236-D0031";3;1;1;5;2500;654;656
"22-06892966236-D0031";5;1;1;3;400;654;656
"22-06892966236-D0031";7;1;1;10;10000;654;656
"22-06892966236-D0051";1;2;;;;654;656
"22-06892966236-D0051";4;2;;;;654;656
"22-06892966236-D0051";5;2;;;;654;656
"22-06892966236-D0051";8;2;;;;654;656
"22-06892966236-D0051";2;1;1;2;1500;654;656
"22-06892966236-D0051";3;1;1;2;4600;654;656
"22-06892966236-D0051";6;1;1;4;2500;654;656
"22-06892966236-D0051";7;1;1;4;3700;654;656
"22-06892966236-D0051";9;1;1;2;14000;654;656
"22-06892966236-D0051";10;1;1;1;35000;654;656
"22-06892966236-D0061";1;2;;;;654;656
"22-06892966236-D0061";4;2;;;;654;656
"22-06892966236-D0061";5;2;;;;654;656
"22-06892966236-D0061";6;2;;;;654;656
"22-06892966236-D0061";8;2;;;;654;656
"22-06892966236-D0061";9;2;;;;654;656
"22-06892966236-D0061";2;1;1;1;400;654;656
"22-06892966236-D0061";3;1;1;1;2700;654;656
"22-06892966236-D0061";7;1;1;2;1200;654;656
"22-06892966236-D0061";10;1;1;1;42000;654;656
"22-06892966236-D0081";1;2;;;;654;656
"22-06892966236-D0081";5;2;;;;654;656
"22-06892966236-D0081";8;2;;;;654;656
"22-06892966236-D0081";9;2;;;;654;656
"22-06892966236-D0081";10;2;;;;654;656
"22-06892966236-D0081";2;1;1;3;1500;654;656
"22-06892966236-D0081";3;1;1;3;2000;654;656
"22-06892966236-D0081";4;1;1;3;7000;654;656
"22-06892966236-D0081";6;1;1;1;2500;654;656
"22-06892966236-D0081";7;1;1;12;2100;654;656
"22-06892966236-D0091";1;2;;;;654;656
"22-06892966236-D0091";6;2;;;;654;656
"22-06892966236-D0091";8;2;;;;654;656
"22-06892966236-D0091";9;2;;;;654;656
"22-06892966236-D0091";2;1;1;1;150;654;656
"22-06892966236-D0091";3;1;1;1;1400;654;656
"22-06892966236-D0091";4;1;1;2;2500;654;656
"22-06892966236-D0091";5;1;1;4;120;654;656
"22-06892966236-D0091";7;1;1;6;3500;654;656
"22-06892966236-D0091";10;1;1;1;35000;654;656
"22-06892966236-D0111";1;2;;;;654;656
"22-06892966236-D0111";2;2;;;;654;656
"22-06892966236-D0111";3;2;;;;654;656
"22-06892966236-D0111";4;2;;;;654;656
"22-06892966236-D0111";6;2;;;;654;656
"22-06892966236-D0111";8;2;;;;654;656
"22-06892966236-D0111";9;2;;;;654;656
"22-06892966236-D0111";10;2;;;;654;656
"22-06892966236-D0111";5;1;1;2;70;654;656
"22-06892966236-D0111";7;1;1;8;700;654;656
"22-06892966236-D0131";1;2;;;;654;656
"22-06892966236-D0131";2;2;;;;654;656
"22-06892966236-D0131";3;2;;;;654;656
"22-06892966236-D0131";4;2;;;;654;656
"22-06892966236-D0131";6;2;;;;654;656
"22-06892966236-D0131";8;2;;;;654;656
"22-06892966236-D0131";9;2;;;;654;656
"22-06892966236-D0131";10;2;;;;654;656
"22-06892966236-D0131";5;1;1;5;999999;654;656
"22-06892966236-D0131";7;1;1;10;10000;654;656
"22-06892966236-D0141";1;2;;;;654;656
"22-06892966236-D0141";2;2;;;;654;656
"22-06892966236-D0141";3;2;;;;654;656
"22-06892966236-D0141";4;2;;;;654;656
"22-06892966236-D0141";5;2;;;;654;656
"22-06892966236-D0141";6;2;;;;654;656
"22-06892966236-D0141";8;2;;;;654;656
"22-06892966236-D0141";9;2;;;;654;656
"22-06892966236-D0141";10;2;;;;654;656
"22-06892966236-D0141";7;1;1;7;700;654;656
"22-06892966236-D0161";1;2;;;;654;656
"22-06892966236-D0161";3;2;;;;654;656
"22-06892966236-D0161";4;2;;;;654;656
"22-06892966236-D0161";5;2;;;;654;656
"22-06892966236-D0161";6;2;;;;654;656
"22-06892966236-D0161";8;2;;;;654;656
"22-06892966236-D0161";9;2;;;;654;656
"22-06892966236-D0161";10;2;;;;654;656
"22-06892966236-D0161";2;1;1;1;320;654;656
"22-06892966236-D0161";7;1;1;10;800;654;656
"22-06892966236-D0171";1;2;;;;654;656
"22-06892966236-D0171";2;2;;;;654;656
"22-06892966236-D0171";3;2;;;;654;656
"22-06892966236-D0171";4;2;;;;654;656
"22-06892966236-D0171";6;2;;;;654;656
"22-06892966236-D0171";7;2;;;;654;656
"22-06892966236-D0171";8;2;;;;654;656
"22-06892966236-D0171";9;2;;;;654;656
"22-06892966236-D0171";10;2;;;;654;656
"22-06892966236-D0171";5;1;1;1;100;654;656
"22-06892966236-D0191";1;2;;;;654;656
"22-06892966236-D0191";4;2;;;;654;656
"22-06892966236-D0191";8;2;;;;654;656
"22-06892966236-D0191";9;2;;;;654;656
"22-06892966236-D0191";10;2;;;;654;656
"22-06892966236-D0191";2;1;1;2;1200;654;656
"22-06892966236-D0191";3;1;1;15;1500;654;656
"22-06892966236-D0191";5;1;1;15;700;654;656
"22-06892966236-D0191";6;1;1;6;1500;654;656
"22-06892966236-D0191";7;1;1;15;800;654;656
"22-06903736239-D0041";1;2;;;;786;788
"22-06903736239-D0041";3;2;;;;786;788
"22-06903736239-D0041";4;2;;;;786;788
"22-06903736239-D0041";7;2;;;;786;788
"22-06903736239-D0041";8;2;;;;786;788
"22-06903736239-D0041";9;2;;;;786;788
"22-06903736239-D0041";10;2;;;;786;788
"22-06903736239-D0041";2;1;1;5;120;786;788
"22-06903736239-D0041";5;1;2;2;150;786;788
"22-06903736239-D0041";6;1;1;8;200;786;788
"22-06903736239-D0081";1;2;;;;786;788
"22-06903736239-D0081";3;2;;;;786;788
"22-06903736239-D0081";4;2;;;;786;788
"22-06903736239-D0081";6;2;;;;786;788
"22-06903736239-D0081";7;2;;;;786;788
"22-06903736239-D0081";8;2;;;;786;788
"22-06903736239-D0081";9;2;;;;786;788
"22-06903736239-D0081";10;2;;;;786;788
"22-06903736239-D0081";2;1;1;10;;786;788
"22-06903736239-D0081";5;1;1;2;80;786;788
"22-06903736239-D0131";1;2;;;;786;788
"22-06903736239-D0131";3;2;;;;786;788
"22-06903736239-D0131";4;2;;;;786;788
"22-06903736239-D0131";8;2;;;;786;788
"22-06903736239-D0131";9;2;;;;786;788
"22-06903736239-D0131";10;2;;;;786;788
"22-06903736239-D0131";2;1;1;10;;786;788
"22-06903736239-D0131";5;1;1;2;100;786;788
"22-06903736239-D0131";6;1;1;2;400;786;788
"22-06903736239-D0131";7;1;1;3;600;786;788
"22-06903736239-D0181";1;2;;;;786;788
"22-06903736239-D0181";3;2;;;;786;788
"22-06903736239-D0181";4;2;;;;786;788
"22-06903736239-D0181";6;2;;;;786;788
"22-06903736239-D0181";7;2;;;;786;788
"22-06903736239-D0181";8;2;;;;786;788
"22-06903736239-D0181";9;2;;;;786;788
"22-06903736239-D0181";10;2;;;;786;788
"22-06903736239-D0181";2;1;1;20;;786;788
"22-06903736239-D0181";5;1;1;2;100;786;788
"22-06903736239-D0221";1;2;;;;786;788
"22-06903736239-D0221";3;2;;;;786;788
"22-06903736239-D0221";4;2;;;;786;788
"22-06903736239-D0221";5;2;;;;786;788
"22-06903736239-D0221";6;2;;;;786;788
"22-06903736239-D0221";7;2;;;;786;788
"22-06903736239-D0221";8;2;;;;786;788
"22-06903736239-D0221";9;2;;;;786;788
"22-06903736239-D0221";10;2;;;;786;788
"22-06903736239-D0221";2;1;1;20;;786;788
"22-06903736239-D0271";1;2;;;;786;788
"22-06903736239-D0271";3;2;;;;786;788
"22-06903736239-D0271";4;2;;;;786;788
"22-06903736239-D0271";5;2;;;;786;788
"22-06903736239-D0271";6;2;;;;786;788
"22-06903736239-D0271";7;2;;;;786;788
"22-06903736239-D0271";8;2;;;;786;788
"22-06903736239-D0271";9;2;;;;786;788
"22-06903736239-D0271";10;2;;;;786;788
"22-06903736239-D0271";2;1;1;50;;786;788
"22-06903736239-D0321";1;2;;;;786;788
"22-06903736239-D0321";3;2;;;;786;788
"22-06903736239-D0321";4;2;;;;786;788
"22-06903736239-D0321";6;2;;;;786;788
"22-06903736239-D0321";7;2;;;;786;788
"22-06903736239-D0321";8;2;;;;786;788
"22-06903736239-D0321";9;2;;;;786;788
"22-06903736239-D0321";10;2;;;;786;788
"22-06903736239-D0321";2;1;1;10;200;786;788
"22-06903736239-D0321";5;1;1;5;100;786;788
"22-06903736239-D0361";1;2;;;;786;788
"22-06903736239-D0361";2;2;;;;786;788
"22-06903736239-D0361";3;2;;;;786;788
"22-06903736239-D0361";4;2;;;;786;788
"22-06903736239-D0361";6;2;;;;786;788
"22-06903736239-D0361";8;2;;;;786;788
"22-06903736239-D0361";9;2;;;;786;788
"22-06903736239-D0361";10;2;;;;786;788
"22-06903736239-D0361";5;1;1;3;115;786;788
"22-06903736239-D0361";7;1;1;3;500;786;788
"22-06903736239-D0411";1;2;;;;786;788
"22-06903736239-D0411";3;2;;;;786;788
"22-06903736239-D0411";4;2;;;;786;788
"22-06903736239-D0411";6;2;;;;786;788
"22-06903736239-D0411";7;2;;;;786;788
"22-06903736239-D0411";8;2;;;;786;788
"22-06903736239-D0411";9;2;;;;786;788
"22-06903736239-D0411";10;2;;;;786;788
"22-06903736239-D0411";2;1;1;1;58;786;788
"22-06903736239-D0411";5;1;2;1;85;786;788
"22-06903736239-D0461";1;2;;;;786;788
"22-06903736239-D0461";3;2;;;;786;788
"22-06903736239-D0461";4;2;;;;786;788
"22-06903736239-D0461";6;2;;;;786;788
"22-06903736239-D0461";7;2;;;;786;788
"22-06903736239-D0461";8;2;;;;786;788
"22-06903736239-D0461";9;2;;;;786;788
"22-06903736239-D0461";10;2;;;;786;788
"22-06903736239-D0461";2;1;1;3;30;786;788
"22-06903736239-D0461";5;1;1;20;;786;788
"22-06903736239-D0501";1;2;;;;786;788
"22-06903736239-D0501";3;2;;;;786;788
"22-06903736239-D0501";4;2;;;;786;788
"22-06903736239-D0501";6;2;;;;786;788
"22-06903736239-D0501";7;2;;;;786;788
"22-06903736239-D0501";8;2;;;;786;788
"22-06903736239-D0501";9;2;;;;786;788
"22-06903736239-D0501";10;2;;;;786;788
"22-06903736239-D0501";2;1;1;20;30;786;788
"22-06903736239-D0501";5;1;1;15;60;786;788
"22-06903736239-D0551";1;2;;;;786;788
"22-06903736239-D0551";3;2;;;;786;788
"22-06903736239-D0551";4;2;;;;786;788
"22-06903736239-D0551";6;2;;;;786;788
"22-06903736239-D0551";7;2;;;;786;788
"22-06903736239-D0551";8;2;;;;786;788
"22-06903736239-D0551";9;2;;;;786;788
"22-06903736239-D0551";10;2;;;;786;788
"22-06903736239-D0551";2;1;1;1;40;786;788
"22-06903736239-D0551";5;1;1;4;700;786;788
"22-06907041197-D0011";1;2;;;;654;656
"22-06907041197-D0011";2;2;;;;654;656
"22-06907041197-D0011";3;2;;;;654;656
"22-06907041197-D0011";4;2;;;;654;656
"22-06907041197-D0011";6;2;;;;654;656
"22-06907041197-D0011";8;2;;;;654;656
"22-06907041197-D0011";10;2;;;;654;656
"22-06907041197-D0011";5;1;1;3;300;654;656
"22-06907041197-D0011";7;1;1;3;700;654;656
"22-06907041197-D0011";9;1;1;4;7000;654;656
"22-06907041197-D0021";1;2;;;;654;656
"22-06907041197-D0021";3;2;;;;654;656
"22-06907041197-D0021";4;2;;;;654;656
"22-06907041197-D0021";6;2;;;;654;656
"22-06907041197-D0021";8;2;;;;654;656
"22-06907041197-D0021";9;2;;;;654;656
"22-06907041197-D0021";10;2;;;;654;656
"22-06907041197-D0021";2;1;1;11;999999;654;656
"22-06907041197-D0021";5;1;1;3;100;654;656
"22-06907041197-D0021";7;1;1;4;10000;654;656
"22-06907041197-D0041";1;2;;;;654;656
"22-06907041197-D0041";3;2;;;;654;656
"22-06907041197-D0041";4;2;;;;654;656
"22-06907041197-D0041";6;2;;;;654;656
"22-06907041197-D0041";7;2;;;;654;656
"22-06907041197-D0041";8;2;;;;654;656
"22-06907041197-D0041";9;2;;;;654;656
"22-06907041197-D0041";10;2;;;;654;656
"22-06907041197-D0041";2;1;1;5;999999;654;656
"22-06907041197-D0041";5;1;1;7;999999;654;656
"22-06907041197-D0051";1;2;;;;654;656
"22-06907041197-D0051";3;2;;;;654;656
"22-06907041197-D0051";4;2;;;;654;656
"22-06907041197-D0051";5;2;;;;654;656
"22-06907041197-D0051";6;2;;;;654;656
"22-06907041197-D0051";8;2;;;;654;656
"22-06907041197-D0051";10;2;;;;654;656
"22-06907041197-D0051";2;1;1;1;120;654;656
"22-06907041197-D0051";7;1;1;7;1000;654;656
"22-06907041197-D0051";9;1;1;2;8500;654;656
"22-06907041197-D0071";1;2;;;;654;656
"22-06907041197-D0071";3;2;;;;654;656
"22-06907041197-D0071";4;2;;;;654;656
"22-06907041197-D0071";6;2;;;;654;656
"22-06907041197-D0071";8;2;;;;654;656
"22-06907041197-D0071";9;2;;;;654;656
"22-06907041197-D0071";10;2;;;;654;656
"22-06907041197-D0071";2;1;1;10;999999;654;656
"22-06907041197-D0071";5;1;1;3;999999;654;656
"22-06907041197-D0071";7;1;1;10;10000;654;656
"22-06907041197-D0081";1;2;;;;654;656
"22-06907041197-D0081";4;2;;;;654;656
"22-06907041197-D0081";5;2;;;;654;656
"22-06907041197-D0081";6;2;;;;654;656
"22-06907041197-D0081";8;2;;;;654;656
"22-06907041197-D0081";9;2;;;;654;656
"22-06907041197-D0081";10;2;;;;654;656
"22-06907041197-D0081";2;1;1;1;250;654;656
"22-06907041197-D0081";3;1;1;2;800;654;656
"22-06907041197-D0081";7;1;1;3;1600;654;656
"22-06907041197-D0091";1;2;;;;654;656
"22-06907041197-D0091";3;2;;;;654;656
"22-06907041197-D0091";4;2;;;;654;656
"22-06907041197-D0091";6;2;;;;654;656
"22-06907041197-D0091";8;2;;;;654;656
"22-06907041197-D0091";9;2;;;;654;656
"22-06907041197-D0091";10;2;;;;654;656
"22-06907041197-D0091";2;1;1;1;150;654;656
"22-06907041197-D0091";5;1;1;1;60;654;656
"22-06907041197-D0091";7;1;1;2;1600;654;656
"22-06907041197-D0111";1;2;;;;654;656
"22-06907041197-D0111";4;2;;;;654;656
"22-06907041197-D0111";5;2;;;;654;656
"22-06907041197-D0111";6;2;;;;654;656
"22-06907041197-D0111";8;2;;;;654;656
"22-06907041197-D0111";9;2;;;;654;656
"22-06907041197-D0111";10;2;;;;654;656
"22-06907041197-D0111";2;1;1;10;60;654;656
"22-06907041197-D0111";3;1;1;10;1300;654;656
"22-06907041197-D0111";7;1;2;1;1000;654;656
"22-06907041197-D0121";1;2;;;;654;656
"22-06907041197-D0121";3;2;;;;654;656
"22-06907041197-D0121";4;2;;;;654;656
"22-06907041197-D0121";6;2;;;;654;656
"22-06907041197-D0121";8;2;;;;654;656
"22-06907041197-D0121";9;2;;;;654;656
"22-06907041197-D0121";10;2;;;;654;656
"22-06907041197-D0121";2;1;1;2;100;654;656
"22-06907041197-D0121";5;1;1;4;100;654;656
"22-06907041197-D0121";7;1;1;2;1200;654;656
"22-06907041197-D0141";1;2;;;;654;656
"22-06907041197-D0141";4;2;;;;654;656
"22-06907041197-D0141";6;2;;;;654;656
"22-06907041197-D0141";8;2;;;;654;656
"22-06907041197-D0141";10;2;;;;654;656
"22-06907041197-D0141";2;1;2;7;800;654;656
"22-06907041197-D0141";3;1;1;1;1800;654;656
"22-06907041197-D0141";5;1;2;3;200;654;656
"22-06907041197-D0141";7;1;2;10;800;654;656
"22-06907041197-D0141";9;1;1;1;6000;654;656
"22-06907041197-D0151";1;2;;;;654;656
"22-06907041197-D0151";4;2;;;;654;656
"22-06907041197-D0151";5;2;;;;654;656
"22-06907041197-D0151";6;2;;;;654;656
"22-06907041197-D0151";8;2;;;;654;656
"22-06907041197-D0151";9;1;999999;999999;9000;654;656
"22-06907041197-D0151";10;2;;;;654;656
"22-06907041197-D0151";2;1;1;1;100;654;656
"22-06907041197-D0151";3;1;1;5;3000;654;656
"22-06907041197-D0151";7;1;1;4;700;654;656
"22-06907041197-D0161";1;2;;;;654;656
"22-06907041197-D0161";3;2;;;;654;656
"22-06907041197-D0161";4;2;;;;654;656
"22-06907041197-D0161";6;2;;;;654;656
"22-06907041197-D0161";8;2;;;;654;656
"22-06907041197-D0161";10;2;;;;654;656
"22-06907041197-D0161";2;1;1;1;70;654;656
"22-06907041197-D0161";5;1;1;2;130;654;656
"22-06907041197-D0161";7;1;1;8;350;654;656
"22-06907041197-D0161";9;1;1;5;2500;654;656
"22-06916758989-A0011";1;2;;;;786;788
"22-06916758989-A0011";4;2;;;;786;788
"22-06916758989-A0011";5;2;;;;786;788
"22-06916758989-A0011";6;2;;;;786;788
"22-06916758989-A0011";8;2;;;;786;788
"22-06916758989-A0011";9;2;;;;786;788
"22-06916758989-A0011";10;2;;;;786;788
"22-06916758989-A0011";2;1;1;2;650;786;788
"22-06916758989-A0011";3;1;1;2;3500;786;788
"22-06916758989-A0011";7;1;1;3;2000;786;788
"22-06916758989-A0021";1;2;;;;786;788
"22-06916758989-A0021";5;2;;;;786;788
"22-06916758989-A0021";8;2;;;;786;788
"22-06916758989-A0021";10;2;;;;786;788
"22-06916758989-A0021";2;1;2;1;1200;786;788
"22-06916758989-A0021";3;1;1;2;2300;786;788
"22-06916758989-A0021";4;1;1;1;5400;786;788
"22-06916758989-A0021";6;1;1;1;800;786;788
"22-06916758989-A0021";7;1;2;1;2300;786;788
"22-06916758989-A0021";9;1;1;1;9300;786;788
"22-06916758989-A0041";1;2;;;;786;788
"22-06916758989-A0041";4;2;;;;786;788
"22-06916758989-A0041";5;2;;;;786;788
"22-06916758989-A0041";8;2;;;;786;788
"22-06916758989-A0041";10;2;;;;786;788
"22-06916758989-A0041";2;1;2;2;250;786;788
"22-06916758989-A0041";3;1;2;1;3800;786;788
"22-06916758989-A0041";6;1;1;3;1800;786;788
"22-06916758989-A0041";7;1;2;1;800;786;788
"22-06916758989-A0041";9;1;1;1;8000;786;788
"22-06916758989-A0051";1;2;;;;786;788
"22-06916758989-A0051";5;2;;;;786;788
"22-06916758989-A0051";6;2;;;;786;788
"22-06916758989-A0051";8;2;;;;786;788
"22-06916758989-A0051";9;2;;;;786;788
"22-06916758989-A0051";2;1;1;1;400;786;788
"22-06916758989-A0051";3;1;1;3;1500;786;788
"22-06916758989-A0051";4;1;1;5;5400;786;788
"22-06916758989-A0051";7;1;2;1;600;786;788
"22-06916758989-A0051";10;1;1;1;7000;786;788
"22-06916758989-A0071";1;2;;;;786;788
"22-06916758989-A0071";4;2;;;;786;788
"22-06916758989-A0071";6;2;;;;786;788
"22-06916758989-A0071";8;2;;;;786;788
"22-06916758989-A0071";9;2;;;;786;788
"22-06916758989-A0071";10;2;;;;786;788
"22-06916758989-A0071";2;1;1;5;150;786;788
"22-06916758989-A0071";3;1;1;2;1800;786;788
"22-06916758989-A0071";5;1;1;3;200;786;788
"22-06916758989-A0071";7;1;1;3;2000;786;788
"22-06916758989-A0081";1;2;;;;786;788
"22-06916758989-A0081";4;2;;;;786;788
"22-06916758989-A0081";6;2;;;;786;788
"22-06916758989-A0081";8;2;;;;786;788
"22-06916758989-A0081";9;2;;;;786;788
"22-06916758989-A0081";10;2;;;;786;788
"22-06916758989-A0081";2;1;1;5;999999;786;788
"22-06916758989-A0081";3;1;1;4;1800;786;788
"22-06916758989-A0081";5;1;1;4;250;786;788
"22-06916758989-A0081";7;1;1;5;1200;786;788
"22-06916758989-A0091";1;2;;;;786;788
"22-06916758989-A0091";3;2;;;;786;788
"22-06916758989-A0091";4;2;;;;786;788
"22-06916758989-A0091";6;2;;;;786;788
"22-06916758989-A0091";8;2;;;;786;788
"22-06916758989-A0091";9;2;;;;786;788
"22-06916758989-A0091";10;2;;;;786;788
"22-06916758989-A0091";2;1;1;1;1000;786;788
"22-06916758989-A0091";5;1;1;1;100;786;788
"22-06916758989-A0091";7;1;1;1;1800;786;788
"22-06916758989-A0111";1;2;;;;786;788
"22-06916758989-A0111";4;2;;;;786;788
"22-06916758989-A0111";6;2;;;;786;788
"22-06916758989-A0111";8;2;;;;786;788
"22-06916758989-A0111";2;1;1;10;999999;786;788
"22-06916758989-A0111";3;1;1;5;1500;786;788
"22-06916758989-A0111";5;1;2;2;250;786;788
"22-06916758989-A0111";7;1;2;2;1800;786;788
"22-06916758989-A0111";9;1;2;1;8000;786;788
"22-06916758989-A0111";10;1;1;2;126000;786;788
"22-06916758989-A0121";1;2;;;;786;788
"22-06916758989-A0121";3;2;;;;786;788
"22-06916758989-A0121";4;2;;;;786;788
"22-06916758989-A0121";5;2;;;;786;788
"22-06916758989-A0121";6;2;;;;786;788
"22-06916758989-A0121";8;2;;;;786;788
"22-06916758989-A0121";9;2;;;;786;788
"22-06916758989-A0121";10;2;;;;786;788
"22-06916758989-A0121";2;1;1;1;150;786;788
"22-06916758989-A0121";7;1;1;5;800;786;788
"22-06916758989-A0141";1;2;;;;786;788
"22-06916758989-A0141";4;2;;;;786;788
"22-06916758989-A0141";6;2;;;;786;788
"22-06916758989-A0141";8;2;;;;786;788
"22-06916758989-A0141";9;2;;;;786;788
"22-06916758989-A0141";10;2;;;;786;788
"22-06916758989-A0141";2;1;1;2;120;786;788
"22-06916758989-A0141";3;1;1;1;2500;786;788
"22-06916758989-A0141";5;1;1;2;100;786;788
"22-06916758989-A0141";7;1;1;1;1800;786;788
"22-06916758989-A0151";1;2;;;;786;788
"22-06916758989-A0151";3;2;;;;786;788
"22-06916758989-A0151";5;2;;;;786;788
"22-06916758989-A0151";6;2;;;;786;788
"22-06916758989-A0151";8;2;;;;786;788
"22-06916758989-A0151";9;2;;;;786;788
"22-06916758989-A0151";10;2;;;;786;788
"22-06916758989-A0151";2;1;1;2;200;786;788
"22-06916758989-A0151";4;1;1;3;12000;786;788
"22-06916758989-A0151";7;1;1;2;10000;786;788
"22-06916758989-A0161";1;2;;;;786;788
"22-06916758989-A0161";6;2;;;;786;788
"22-06916758989-A0161";8;2;;;;786;788
"22-06916758989-A0161";9;2;;;;786;788
"22-06916758989-A0161";2;1;1;1;300;786;788
"22-06916758989-A0161";3;1;1;6;3000;786;788
"22-06916758989-A0161";4;1;1;3;5000;786;788
"22-06916758989-A0161";5;1;1;2;80;786;788
"22-06916758989-A0161";7;1;2;4;4200;786;788
"22-06916758989-A0161";10;1;1;2;28000;786;788
"22-06978356120-A0011";1;2;;;;786;788
"22-06978356120-A0011";4;2;;;;786;788
"22-06978356120-A0011";5;2;;;;786;788
"22-06978356120-A0011";8;2;;;;786;788
"22-06978356120-A0011";10;2;;;;786;788
"22-06978356120-A0011";2;1;1;2;;786;788
"22-06978356120-A0011";3;1;1;2;;786;788
"22-06978356120-A0011";6;1;1;2;;786;788
"22-06978356120-A0011";7;1;1;2;;786;788
"22-06978356120-A0011";9;1;1;1;4000;786;788
"22-06978356120-A0051";1;2;;;;786;788
"22-06978356120-A0051";3;2;;;;786;788
"22-06978356120-A0051";4;2;;;;786;788
"22-06978356120-A0051";5;2;;;;786;788
"22-06978356120-A0051";8;2;;;;786;788
"22-06978356120-A0051";9;2;;;;786;788
"22-06978356120-A0051";10;2;;;;786;788
"22-06978356120-A0051";2;1;1;8;450;786;788
"22-06978356120-A0051";6;1;1;7;5000;786;788
"22-06978356120-A0051";7;1;1;7;1300;786;788
"22-06978356120-A0091";1;2;;;;786;788
"22-06978356120-A0091";4;2;;;;786;788
"22-06978356120-A0091";5;2;;;;786;788
"22-06978356120-A0091";6;2;;;;786;788
"22-06978356120-A0091";8;2;;;;786;788
"22-06978356120-A0091";9;2;;;;786;788
"22-06978356120-A0091";10;2;;;;786;788
"22-06978356120-A0091";2;1;1;1;150;786;788
"22-06978356120-A0091";3;1;2;2;2800;786;788
"22-06978356120-A0091";7;1;1;3;5500;786;788
"22-06978356120-A0131";1;2;;;;786;788
"22-06978356120-A0131";4;2;;;;786;788
"22-06978356120-A0131";5;2;;;;786;788
"22-06978356120-A0131";6;2;;;;786;788
"22-06978356120-A0131";8;2;;;;786;788
"22-06978356120-A0131";9;2;;;;786;788
"22-06978356120-A0131";10;2;;;;786;788
"22-06978356120-A0131";2;1;1;13;700;786;788
"22-06978356120-A0131";3;1;1;8;3000;786;788
"22-06978356120-A0131";7;1;1;3;2000;786;788
"22-06978356120-A0171";1;2;;;;786;788
"22-06978356120-A0171";5;2;;;;786;788
"22-06978356120-A0171";8;2;;;;786;788
"22-06978356120-A0171";9;2;;;;786;788
"22-06978356120-A0171";10;2;;;;786;788
"22-06978356120-A0171";2;1;1;1;;786;788
"22-06978356120-A0171";3;1;1;10;;786;788
"22-06978356120-A0171";4;1;1;1;3500;786;788
"22-06978356120-A0171";6;1;1;4;;786;788
"22-06978356120-A0171";7;1;1;2;3000;786;788
"22-06978356120-A0211";1;2;;;;786;788
"22-06978356120-A0211";4;2;;;;786;788
"22-06978356120-A0211";5;2;;;;786;788
"22-06978356120-A0211";8;2;;;;786;788
"22-06978356120-A0211";9;2;;;;786;788
"22-06978356120-A0211";10;2;;;;786;788
"22-06978356120-A0211";2;1;1;3;400;786;788
"22-06978356120-A0211";3;1;1;3;2800;786;788
"22-06978356120-A0211";6;1;1;4;3800;786;788
"22-06978356120-A0211";7;1;1;4;2000;786;788
"22-06978356120-A0241";1;2;;;;786;788
"22-06978356120-A0241";4;2;;;;786;788
"22-06978356120-A0241";5;2;;;;786;788
"22-06978356120-A0241";6;2;;;;786;788
"22-06978356120-A0241";8;2;;;;786;788
"22-06978356120-A0241";9;2;;;;786;788
"22-06978356120-A0241";2;1;1;5;400;786;788
"22-06978356120-A0241";3;1;1;3;1500;786;788
"22-06978356120-A0241";7;1;1;2;2500;786;788
